EVENT_ID,TARGET_LEVEL,TARGET_ID,IMPACT_DIRECTION,DEMAND_MULTIPLIER,IMPACT_STRENGTH,APPLY_MODE
EV133,SUBCATEGORY,SUBCAT-0038,POSITIVE,3.0,HIGH,MULTIPLICATIVE
EV134,SUBCATEGORY,SUBCAT-0038,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV134,SUBCATEGORY,SUBCAT-0181,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV134,SUBCATEGORY,SUBCAT-0019,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV134,SUBCATEGORY,SUBCAT-0138,POSITIVE,2.5,HIGH,MULTIPLICATIVE
EV135,SUBCATEGORY,SUBCAT-0181,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV135,CATEGORY,CAT-001,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV135,CATEGORY,CAT-002,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV135,CATEGORY,CAT-003,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV136,SUBCATEGORY,SUBCAT-0181,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV136,SUBCATEGORY,SUBCAT-0138,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV136,SUBCATEGORY,SUBCAT-0159,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV137,CATEGORY,CAT-010,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV137,SUBCATEGORY,SUBCAT-0034,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV138,CATEGORY,CAT-010,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV138,SUBCATEGORY,SUBCAT-0173,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV138,SUBCATEGORY,SUBCAT-0161,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV138,SUBCATEGORY,SUBCAT-0113,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV139,SUBCATEGORY,SUBCAT-0082,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV139,SUBCATEGORY,SUBCAT-0058,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV139,SUBCATEGORY,SUBCAT-0059,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV139,CATEGORY,CAT-016,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV139,SUBCATEGORY,SUBCAT-0173,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV139,CATEGORY,CAT-023,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV139,SUBCATEGORY,SUBCAT-0141,NEGATIVE,0.35,HIGH,MULTIPLICATIVE
EV139,SUBCATEGORY,SUBCAT-0143,NEGATIVE,0.35,HIGH,MULTIPLICATIVE
EV140,SUBCATEGORY,SUBCAT-0082,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV140,SUBCATEGORY,SUBCAT-0058,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV140,SUBCATEGORY,SUBCAT-0059,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV140,CATEGORY,CAT-016,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV140,SUBCATEGORY,SUBCAT-0173,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV140,SUBCATEGORY,SUBCAT-0141,NEGATIVE,0.35,HIGH,MULTIPLICATIVE
EV140,SUBCATEGORY,SUBCAT-0143,NEGATIVE,0.35,HIGH,MULTIPLICATIVE
EV141,SUBCATEGORY,SUBCAT-0082,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV141,SUBCATEGORY,SUBCAT-0058,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV141,SUBCATEGORY,SUBCAT-0059,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV141,CATEGORY,CAT-016,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV141,CATEGORY,CAT-059,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV141,SUBCATEGORY,SUBCAT-0141,NEGATIVE,0.35,HIGH,MULTIPLICATIVE
EV141,SUBCATEGORY,SUBCAT-0143,NEGATIVE,0.35,HIGH,MULTIPLICATIVE
EV142,SUBCATEGORY,SUBCAT-0173,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV142,SUBCATEGORY,SUBCAT-0029,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV142,CATEGORY,CAT-008,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV142,SUBCATEGORY,SUBCAT-0143,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV142,CATEGORY,CAT-041,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV142,CATEGORY,CAT-026,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV142,SUBCATEGORY,SUBCAT-0141,NEGATIVE,0.35,HIGH,MULTIPLICATIVE
EV143,SUBCATEGORY,SUBCAT-0173,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV143,SUBCATEGORY,SUBCAT-0082,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV143,SUBCATEGORY,SUBCAT-0141,NEGATIVE,0.35,HIGH,MULTIPLICATIVE
EV143,SUBCATEGORY,SUBCAT-0143,NEGATIVE,0.35,HIGH,MULTIPLICATIVE
EV144,SUBCATEGORY,SUBCAT-0173,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV144,SUBCATEGORY,SUBCAT-0082,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV144,SUBCATEGORY,SUBCAT-0141,NEGATIVE,0.35,HIGH,MULTIPLICATIVE
EV144,SUBCATEGORY,SUBCAT-0143,NEGATIVE,0.35,HIGH,MULTIPLICATIVE
EV145,CATEGORY,CAT-012,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV145,CATEGORY,CAT-064,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV145,CATEGORY,CAT-028,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV146,CATEGORY,CAT-064,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV146,CATEGORY,CAT-007,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV146,CATEGORY,CAT-012,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV146,SUBCATEGORY,SUBCAT-0020,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV146,SUBCATEGORY,SUBCAT-0097,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV146,CATEGORY,CAT-015,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV147,CATEGORY,CAT-007,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV147,CATEGORY,CAT-001,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV147,CATEGORY,CAT-002,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV147,CATEGORY,CAT-003,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV147,CATEGORY,CAT-025,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV147,CATEGORY,CAT-064,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV148,CATEGORY,CAT-065,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV148,CATEGORY,CAT-066,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV148,CATEGORY,CAT-007,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV148,SUBCATEGORY,SUBCAT-0189,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV148,CATEGORY,CAT-059,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV149,CATEGORY,CAT-001,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV149,CATEGORY,CAT-002,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV149,CATEGORY,CAT-003,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV149,CATEGORY,CAT-025,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV149,SUBCATEGORY,SUBCAT-0161,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV149,SUBCATEGORY,SUBCAT-0192,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV149,SUBCATEGORY,SUBCAT-0020,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV149,SUBCATEGORY,SUBCAT-0097,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV149,CATEGORY,CAT-015,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV149,CATEGORY,CAT-007,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV149,CATEGORY,CAT-048,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV150,SUBCATEGORY,SUBCAT-0020,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV150,SUBCATEGORY,SUBCAT-0097,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV150,CATEGORY,CAT-015,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV150,SUBCATEGORY,SUBCAT-0082,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV150,CATEGORY,CAT-064,POSITIVE,2.8,HIGH,MULTIPLICATIVE
EV151,SUBCATEGORY,SUBCAT-0181,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV151,CATEGORY,CAT-038,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV151,CATEGORY,CAT-048,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV151,CATEGORY,CAT-032,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV151,CATEGORY,CAT-026,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV152,SUBCATEGORY,SUBCAT-0126,POSITIVE,2.1,HIGH,MULTIPLICATIVE
EV152,SUBCATEGORY,SUBCAT-0117,POSITIVE,2.1,HIGH,MULTIPLICATIVE
EV152,SUBCATEGORY,SUBCAT-0029,POSITIVE,2.1,HIGH,MULTIPLICATIVE
EV152,CATEGORY,CAT-008,POSITIVE,2.1,HIGH,MULTIPLICATIVE
EV152,CATEGORY,CAT-010,POSITIVE,2.1,HIGH,MULTIPLICATIVE
EV152,CATEGORY,CAT-031,POSITIVE,2.1,HIGH,MULTIPLICATIVE
EV152,CATEGORY,CAT-065,POSITIVE,2.1,HIGH,MULTIPLICATIVE
EV152,SUBCATEGORY,SUBCAT-0062,POSITIVE,2.1,HIGH,MULTIPLICATIVE
EV152,CATEGORY,CAT-018,POSITIVE,2.1,HIGH,MULTIPLICATIVE
EV153,SUBCATEGORY,SUBCAT-0060,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV153,SUBCATEGORY,SUBCAT-0143,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV153,SUBCATEGORY,SUBCAT-0173,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV153,CATEGORY,CAT-024,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV153,CATEGORY,CAT-032,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV153,CATEGORY,CAT-041,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV153,CATEGORY,CAT-025,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV153,CATEGORY,CAT-048,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV153,CATEGORY,CAT-031,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV154,CATEGORY,CAT-023,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV154,SUBCATEGORY,SUBCAT-0082,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV154,SUBCATEGORY,SUBCAT-0032,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV155,SUBCATEGORY,SUBCAT-0141,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV155,CATEGORY,CAT-041,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV155,SUBCATEGORY,SUBCAT-0142,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV155,SUBCATEGORY,SUBCAT-0032,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV155,SUBCATEGORY,SUBCAT-0009,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV155,SUBCATEGORY,SUBCAT-0173,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV156,SUBCATEGORY,SUBCAT-0032,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV156,SUBCATEGORY,SUBCAT-0058,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV156,SUBCATEGORY,SUBCAT-0059,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV156,CATEGORY,CAT-016,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV156,SUBCATEGORY,SUBCAT-0173,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV156,CATEGORY,CAT-031,POSITIVE,1.7,MEDIUM,MULTIPLICATIVE
EV157,CATEGORY,CAT-023,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV157,SUBCATEGORY,SUBCAT-0032,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV157,SUBCATEGORY,SUBCAT-0060,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV157,SUBCATEGORY,SUBCAT-0143,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV157,SUBCATEGORY,SUBCAT-0173,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV157,CATEGORY,CAT-024,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV157,CATEGORY,CAT-032,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV157,CATEGORY,CAT-041,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV157,CATEGORY,CAT-066,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV157,CATEGORY,CAT-031,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV157,SUBCATEGORY,SUBCAT-0126,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV157,CATEGORY,CAT-004,POSITIVE,1.5,MEDIUM,MULTIPLICATIVE
EV158,CATEGORY,CAT-023,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV158,SUBCATEGORY,SUBCAT-0082,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV158,SUBCATEGORY,SUBCAT-0032,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV159,CATEGORY,CAT-023,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV159,SUBCATEGORY,SUBCAT-0032,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV159,SUBCATEGORY,SUBCAT-0060,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV159,SUBCATEGORY,SUBCAT-0143,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV159,SUBCATEGORY,SUBCAT-0173,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV159,CATEGORY,CAT-024,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV159,CATEGORY,CAT-032,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV159,CATEGORY,CAT-041,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV159,CATEGORY,CAT-031,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV160,CATEGORY,CAT-023,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV160,CATEGORY,CAT-039,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV160,CATEGORY,CAT-031,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV160,SUBCATEGORY,SUBCAT-0126,POSITIVE,1.8,MEDIUM,MULTIPLICATIVE
EV161,CATEGORY,CAT-066,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV161,SUBCATEGORY,SUBCAT-0118,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV161,CATEGORY,CAT-031,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV161,SUBCATEGORY,SUBCAT-0060,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV161,SUBCATEGORY,SUBCAT-0143,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV161,SUBCATEGORY,SUBCAT-0173,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV161,CATEGORY,CAT-024,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV161,CATEGORY,CAT-032,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV161,CATEGORY,CAT-041,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV161,SUBCATEGORY,SUBCAT-0189,POSITIVE,1.4,MEDIUM,MULTIPLICATIVE
EV162,CATEGORY,CAT-066,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV162,CATEGORY,CAT-001,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV162,CATEGORY,CAT-002,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV162,CATEGORY,CAT-003,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV162,CATEGORY,CAT-025,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV162,SUBCATEGORY,SUBCAT-0117,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV162,SUBCATEGORY,SUBCAT-0060,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV162,SUBCATEGORY,SUBCAT-0143,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV162,SUBCATEGORY,SUBCAT-0173,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV162,CATEGORY,CAT-024,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV162,CATEGORY,CAT-032,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV162,CATEGORY,CAT-041,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV162,CATEGORY,CAT-010,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV162,CATEGORY,CAT-031,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV163,CATEGORY,CAT-025,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV163,SUBCATEGORY,SUBCAT-0036,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV163,CATEGORY,CAT-039,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV163,CATEGORY,CAT-031,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV163,SUBCATEGORY,SUBCAT-0082,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV163,SUBCATEGORY,SUBCAT-0029,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV163,CATEGORY,CAT-008,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV163,SUBCATEGORY,SUBCAT-0141,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV163,CATEGORY,CAT-041,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV163,SUBCATEGORY,SUBCAT-0126,POSITIVE,3.2,HIGH,MULTIPLICATIVE
EV164,SUBCATEGORY,SUBCAT-0173,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV164,SUBCATEGORY,SUBCAT-0009,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV164,SUBCATEGORY,SUBCAT-0038,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV164,CATEGORY,CAT-010,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV165,SUBCATEGORY,SUBCAT-0181,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV165,CATEGORY,CAT-048,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV166,SUBCATEGORY,SUBCAT-0038,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV166,CATEGORY,CAT-025,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV166,CATEGORY,CAT-007,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV166,SUBCATEGORY,SUBCAT-0181,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV167,CATEGORY,CAT-001,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV167,CATEGORY,CAT-002,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV167,CATEGORY,CAT-003,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV167,CATEGORY,CAT-039,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV167,SUBCATEGORY,SUBCAT-0020,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV167,SUBCATEGORY,SUBCAT-0097,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV167,CATEGORY,CAT-015,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV167,SUBCATEGORY,SUBCAT-0126,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV167,CATEGORY,CAT-031,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV167,CATEGORY,CAT-065,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV167,SUBCATEGORY,SUBCAT-0037,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV167,CATEGORY,CAT-009,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV168,SUBCATEGORY,SUBCAT-0082,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV168,SUBCATEGORY,SUBCAT-0031,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV168,CATEGORY,CAT-001,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV168,CATEGORY,CAT-002,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV168,CATEGORY,CAT-003,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV168,SUBCATEGORY,SUBCAT-0020,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV168,SUBCATEGORY,SUBCAT-0097,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV168,CATEGORY,CAT-015,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV168,SUBCATEGORY,SUBCAT-0126,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV168,SUBCATEGORY,SUBCAT-0062,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV168,CATEGORY,CAT-018,POSITIVE,2.2,HIGH,MULTIPLICATIVE
EV169,CATEGORY,CAT-039,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV169,SUBCATEGORY,SUBCAT-0037,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV169,CATEGORY,CAT-009,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV169,CATEGORY,CAT-025,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV169,CATEGORY,CAT-031,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV169,CATEGORY,CAT-036,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV169,CATEGORY,CAT-028,POSITIVE,2.0,HIGH,MULTIPLICATIVE
EV170,CATEGORY,CAT-039,POSITIVE,1.9,MEDIUM,MULTIPLICATIVE
EV170,SUBCATEGORY,SUBCAT-0037,POSITIVE,1.9,MEDIUM,MULTIPLICATIVE
EV170,CATEGORY,CAT-009,POSITIVE,1.9,MEDIUM,MULTIPLICATIVE
EV170,CATEGORY,CAT-025,POSITIVE,1.9,MEDIUM,MULTIPLICATIVE
EV170,CATEGORY,CAT-031,POSITIVE,1.9,MEDIUM,MULTIPLICATIVE
EV170,CATEGORY,CAT-036,POSITIVE,1.9,MEDIUM,MULTIPLICATIVE
EV170,CATEGORY,CAT-028,POSITIVE,1.9,MEDIUM,MULTIPLICATIVE
EV171,SUBCATEGORY,SUBCAT-0034,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV171,CATEGORY,CAT-010,POSITIVE,1.3,LOW,MULTIPLICATIVE
EV172,SUBCATEGORY,SUBCAT-0031,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV172,CATEGORY,CAT-023,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV172,CATEGORY,CAT-039,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV172,CATEGORY,CAT-065,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV172,CATEGORY,CAT-031,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV172,SUBCATEGORY,SUBCAT-0037,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV172,CATEGORY,CAT-009,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV173,SUBCATEGORY,SUBCAT-0009,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV173,CATEGORY,CAT-031,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV173,CATEGORY,CAT-066,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV173,SUBCATEGORY,SUBCAT-0173,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV173,SUBCATEGORY,SUBCAT-0032,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV173,SUBCATEGORY,SUBCAT-0118,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV174,SUBCATEGORY,SUBCAT-0138,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV174,SUBCATEGORY,SUBCAT-0121,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV174,CATEGORY,CAT-064,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV174,CATEGORY,CAT-048,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV174,CATEGORY,CAT-001,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV174,CATEGORY,CAT-002,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
EV174,CATEGORY,CAT-003,POSITIVE,1.6,MEDIUM,MULTIPLICATIVE
