EVENT_ID_1,EVENT_ID_2,INTERACTION_TYPE,INTERACTION_CAP,DESCRIPTION
EV074,EV133,AMPLIFICATION,4.5,Onam Mega Shopping Season + Extreme Heatwave Alert
EV074,EV134,AMPLIFICATION,4.5,Onam Mega Shopping Season + Severe Rain / Flood Risk
EV074,EV135,AMPLIFICATION,4.5,Onam Mega Shopping Season + Monsoon Withdrawal / Post-Monsoon
EV074,EV136,AMPLIFICATION,4.5,Onam Mega Shopping Season + Post-Monsoon Pest/Humidity Cycle
EV074,EV147,AMPLIFICATION,4.0,Onam Mega Shopping Season + College Admissions Cycle
EV074,EV148,AMPLIFICATION,4.0,Onam Mega Shopping Season + Summer Vacation Peak
EV074,EV149,AMPLIFICATION,4.0,Onam Mega Shopping Season + Back-to-Work / Post-Vacation Demand
EV074,EV150,AMPLIFICATION,4.0,Onam Mega Shopping Season + Corporate Festive Procurement
EV074,EV158,AMPLIFICATION,5.0,Onam Mega Shopping Season + Jagannath Snana Yatra
EV074,EV159,AMPLIFICATION,5.0,Onam Mega Shopping Season + Bonalu
EV074,EV160,AMPLIFICATION,5.0,Onam Mega Shopping Season + Bathukamma Pre-Season
EV074,EV165,AMPLIFICATION,4.5,Onam Mega Shopping Season + Mosquito Season Demand Peak
EV074,EV166,AMPLIFICATION,4.5,Onam Mega Shopping Season + Rainwear Replacement / Mid-Monsoon Restock
EV074,EV168,AMPLIFICATION,4.0,Onam Mega Shopping Season + Diwali Pre-Stocking for Retailers
EV074,EV169,AMPLIFICATION,4.0,Onam Mega Shopping Season + Wedding Retail Inventory Build-Up — Winter
EV074,EV170,AMPLIFICATION,4.0,Onam Mega Shopping Season + Wedding Retail Inventory Build-Up — Summer
EV074,EV174,AMPLIFICATION,4.0,Onam Mega Shopping Season + Pre-College / Hostel Setup Season
EV076,EV080,AMPLIFICATION,5.0,Independence Day E-commerce Sale + Dahi Handi
EV076,EV081,AMPLIFICATION,5.0,Independence Day E-commerce Sale + Ganesh Chaturthi
EV076,EV083,AMPLIFICATION,5.0,Independence Day E-commerce Sale + Hartalika Teej
EV076,EV091,AMPLIFICATION,5.0,Independence Day E-commerce Sale + Durga Puja
EV076,EV092,AMPLIFICATION,5.0,Independence Day E-commerce Sale + Garba / Dandiya Season
EV076,EV101,AMPLIFICATION,5.0,Independence Day E-commerce Sale + Diwali Gifting Pre-Season
EV076,EV134,AMPLIFICATION,4.5,Independence Day E-commerce Sale + Severe Rain / Flood Risk
EV076,EV135,AMPLIFICATION,4.5,Independence Day E-commerce Sale + Monsoon Withdrawal / Post-Monsoon
EV076,EV147,AMPLIFICATION,4.0,Independence Day E-commerce Sale + College Admissions Cycle
EV076,EV149,AMPLIFICATION,4.0,Independence Day E-commerce Sale + Back-to-Work / Post-Vacation Demand
EV076,EV150,AMPLIFICATION,4.0,Independence Day E-commerce Sale + Corporate Festive Procurement
EV076,EV159,AMPLIFICATION,5.0,Independence Day E-commerce Sale + Bonalu
EV076,EV160,AMPLIFICATION,5.0,Independence Day E-commerce Sale + Bathukamma Pre-Season
EV076,EV165,AMPLIFICATION,4.5,Independence Day E-commerce Sale + Mosquito Season Demand Peak
EV076,EV166,AMPLIFICATION,4.5,Independence Day E-commerce Sale + Rainwear Replacement / Mid-Monsoon Restock
EV076,EV168,AMPLIFICATION,4.0,Independence Day E-commerce Sale + Diwali Pre-Stocking for Retailers
EV076,EV169,AMPLIFICATION,4.0,Independence Day E-commerce Sale + Wedding Retail Inventory Build-Up — Winter
EV076,EV174,AMPLIFICATION,4.0,Independence Day E-commerce Sale + Pre-College / Hostel Setup Season
EV080,EV081,SATURATION,4.0,Dahi Handi + Ganesh Chaturthi
EV080,EV083,SATURATION,4.0,Dahi Handi + Hartalika Teej
EV080,EV086,AMPLIFICATION,5.0,Dahi Handi + Festive Home Makeover Pre-Season
EV080,EV087,AMPLIFICATION,5.0,Dahi Handi + Festive Preview Sales
EV080,EV088,AMPLIFICATION,5.0,Dahi Handi + Big Billion Days / Major Festive Sale Window
EV080,EV089,AMPLIFICATION,5.0,Dahi Handi + Great Indian Festival / Major Festive Sale Window
EV080,EV091,SATURATION,4.0,Dahi Handi + Durga Puja
EV080,EV092,SATURATION,4.0,Dahi Handi + Garba / Dandiya Season
EV080,EV097,AMPLIFICATION,5.0,Dahi Handi + Festive Apparel Peak
EV080,EV098,AMPLIFICATION,5.0,Dahi Handi + Festive Jewellery Peak
EV080,EV099,AMPLIFICATION,5.0,Dahi Handi + Festive Electronics Pre-Diwali
EV080,EV100,SATURATION,4.0,Dahi Handi + Diwali Home-Cleaning Cycle
EV080,EV101,SATURATION,4.0,Dahi Handi + Diwali Gifting Pre-Season
EV080,EV106,SATURATION,4.0,Dahi Handi + Diwali / Lakshmi Puja
EV080,EV109,AMPLIFICATION,5.0,Dahi Handi + Diwali Gifting Peak
EV080,EV110,AMPLIFICATION,5.0,Dahi Handi + Diwali Corporate Gifting
EV080,EV134,ATTENUATION,3.5,Dahi Handi + Severe Rain / Flood Risk
EV080,EV135,ATTENUATION,3.5,Dahi Handi + Monsoon Withdrawal / Post-Monsoon
EV080,EV136,ATTENUATION,3.5,Dahi Handi + Post-Monsoon Pest/Humidity Cycle
EV080,EV160,SATURATION,4.0,Dahi Handi + Bathukamma Pre-Season
EV080,EV165,ATTENUATION,3.5,Dahi Handi + Mosquito Season Demand Peak
EV080,EV166,ATTENUATION,3.5,Dahi Handi + Rainwear Replacement / Mid-Monsoon Restock
EV080,EV167,AMPLIFICATION,5.0,Dahi Handi + Festive Inventory Build-Up
EV081,EV082,SATURATION,4.0,Ganesh Chaturthi + Ganesh Visarjan
EV081,EV083,SATURATION,4.0,Ganesh Chaturthi + Hartalika Teej
EV081,EV086,AMPLIFICATION,5.0,Ganesh Chaturthi + Festive Home Makeover Pre-Season
EV081,EV087,AMPLIFICATION,5.0,Ganesh Chaturthi + Festive Preview Sales
EV081,EV088,AMPLIFICATION,5.0,Ganesh Chaturthi + Big Billion Days / Major Festive Sale Window
EV081,EV089,AMPLIFICATION,5.0,Ganesh Chaturthi + Great Indian Festival / Major Festive Sale Window
EV081,EV091,SATURATION,4.0,Ganesh Chaturthi + Durga Puja
EV081,EV092,SATURATION,4.0,Ganesh Chaturthi + Garba / Dandiya Season
EV081,EV095,SATURATION,4.0,Ganesh Chaturthi + Mysuru Dasara
EV081,EV096,SATURATION,4.0,Ganesh Chaturthi + Dussehra / Vijayadashami
EV081,EV097,AMPLIFICATION,5.0,Ganesh Chaturthi + Festive Apparel Peak
EV081,EV098,AMPLIFICATION,5.0,Ganesh Chaturthi + Festive Jewellery Peak
EV081,EV099,AMPLIFICATION,5.0,Ganesh Chaturthi + Festive Electronics Pre-Diwali
EV081,EV100,SATURATION,4.0,Ganesh Chaturthi + Diwali Home-Cleaning Cycle
EV081,EV101,SATURATION,4.0,Ganesh Chaturthi + Diwali Gifting Pre-Season
EV081,EV102,SATURATION,4.0,Ganesh Chaturthi + Diwali Lighting Pre-Season
EV081,EV103,SATURATION,4.0,Ganesh Chaturthi + Karwa Chauth
EV081,EV104,SATURATION,4.0,Ganesh Chaturthi + Dhanteras
EV081,EV106,SATURATION,4.0,Ganesh Chaturthi + Diwali / Lakshmi Puja
EV081,EV109,AMPLIFICATION,5.0,Ganesh Chaturthi + Diwali Gifting Peak
EV081,EV110,AMPLIFICATION,5.0,Ganesh Chaturthi + Diwali Corporate Gifting
EV081,EV134,ATTENUATION,3.5,Ganesh Chaturthi + Severe Rain / Flood Risk
EV081,EV135,ATTENUATION,3.5,Ganesh Chaturthi + Monsoon Withdrawal / Post-Monsoon
EV081,EV136,ATTENUATION,3.5,Ganesh Chaturthi + Post-Monsoon Pest/Humidity Cycle
EV081,EV159,SATURATION,4.0,Ganesh Chaturthi + Bonalu
EV081,EV160,SATURATION,4.0,Ganesh Chaturthi + Bathukamma Pre-Season
EV081,EV165,ATTENUATION,3.5,Ganesh Chaturthi + Mosquito Season Demand Peak
EV081,EV166,ATTENUATION,3.5,Ganesh Chaturthi + Rainwear Replacement / Mid-Monsoon Restock
EV081,EV167,AMPLIFICATION,5.0,Ganesh Chaturthi + Festive Inventory Build-Up
EV082,EV083,SATURATION,4.0,Ganesh Visarjan + Hartalika Teej
EV082,EV086,AMPLIFICATION,5.0,Ganesh Visarjan + Festive Home Makeover Pre-Season
EV082,EV087,AMPLIFICATION,5.0,Ganesh Visarjan + Festive Preview Sales
EV082,EV088,AMPLIFICATION,5.0,Ganesh Visarjan + Big Billion Days / Major Festive Sale Window
EV082,EV089,AMPLIFICATION,5.0,Ganesh Visarjan + Great Indian Festival / Major Festive Sale Window
EV082,EV091,SATURATION,4.0,Ganesh Visarjan + Durga Puja
EV082,EV092,SATURATION,4.0,Ganesh Visarjan + Garba / Dandiya Season
EV082,EV095,SATURATION,4.0,Ganesh Visarjan + Mysuru Dasara
EV082,EV096,SATURATION,4.0,Ganesh Visarjan + Dussehra / Vijayadashami
EV082,EV097,AMPLIFICATION,5.0,Ganesh Visarjan + Festive Apparel Peak
EV082,EV098,AMPLIFICATION,5.0,Ganesh Visarjan + Festive Jewellery Peak
EV082,EV099,AMPLIFICATION,5.0,Ganesh Visarjan + Festive Electronics Pre-Diwali
EV082,EV100,SATURATION,4.0,Ganesh Visarjan + Diwali Home-Cleaning Cycle
EV082,EV101,SATURATION,4.0,Ganesh Visarjan + Diwali Gifting Pre-Season
EV082,EV102,SATURATION,4.0,Ganesh Visarjan + Diwali Lighting Pre-Season
EV082,EV104,SATURATION,4.0,Ganesh Visarjan + Dhanteras
EV082,EV106,SATURATION,4.0,Ganesh Visarjan + Diwali / Lakshmi Puja
EV082,EV109,AMPLIFICATION,5.0,Ganesh Visarjan + Diwali Gifting Peak
EV082,EV110,AMPLIFICATION,5.0,Ganesh Visarjan + Diwali Corporate Gifting
EV082,EV134,ATTENUATION,3.5,Ganesh Visarjan + Severe Rain / Flood Risk
EV082,EV135,ATTENUATION,3.5,Ganesh Visarjan + Monsoon Withdrawal / Post-Monsoon
EV082,EV136,ATTENUATION,3.5,Ganesh Visarjan + Post-Monsoon Pest/Humidity Cycle
EV082,EV160,SATURATION,4.0,Ganesh Visarjan + Bathukamma Pre-Season
EV082,EV165,ATTENUATION,3.5,Ganesh Visarjan + Mosquito Season Demand Peak
EV082,EV167,AMPLIFICATION,5.0,Ganesh Visarjan + Festive Inventory Build-Up
EV083,EV086,AMPLIFICATION,5.0,Hartalika Teej + Festive Home Makeover Pre-Season
EV083,EV087,AMPLIFICATION,5.0,Hartalika Teej + Festive Preview Sales
EV083,EV088,AMPLIFICATION,5.0,Hartalika Teej + Big Billion Days / Major Festive Sale Window
EV083,EV089,AMPLIFICATION,5.0,Hartalika Teej + Great Indian Festival / Major Festive Sale Window
EV083,EV091,SATURATION,4.0,Hartalika Teej + Durga Puja
EV083,EV092,SATURATION,4.0,Hartalika Teej + Garba / Dandiya Season
EV083,EV095,SATURATION,4.0,Hartalika Teej + Mysuru Dasara
EV083,EV096,SATURATION,4.0,Hartalika Teej + Dussehra / Vijayadashami
EV083,EV097,AMPLIFICATION,5.0,Hartalika Teej + Festive Apparel Peak
EV083,EV098,AMPLIFICATION,5.0,Hartalika Teej + Festive Jewellery Peak
EV083,EV099,AMPLIFICATION,5.0,Hartalika Teej + Festive Electronics Pre-Diwali
EV083,EV100,SATURATION,4.0,Hartalika Teej + Diwali Home-Cleaning Cycle
EV083,EV101,SATURATION,4.0,Hartalika Teej + Diwali Gifting Pre-Season
EV083,EV102,SATURATION,4.0,Hartalika Teej + Diwali Lighting Pre-Season
EV083,EV104,SATURATION,4.0,Hartalika Teej + Dhanteras
EV083,EV106,SATURATION,4.0,Hartalika Teej + Diwali / Lakshmi Puja
EV083,EV109,AMPLIFICATION,5.0,Hartalika Teej + Diwali Gifting Peak
EV083,EV110,AMPLIFICATION,5.0,Hartalika Teej + Diwali Corporate Gifting
EV083,EV134,ATTENUATION,3.5,Hartalika Teej + Severe Rain / Flood Risk
EV083,EV135,ATTENUATION,3.5,Hartalika Teej + Monsoon Withdrawal / Post-Monsoon
EV083,EV136,ATTENUATION,3.5,Hartalika Teej + Post-Monsoon Pest/Humidity Cycle
EV083,EV160,SATURATION,4.0,Hartalika Teej + Bathukamma Pre-Season
EV083,EV165,ATTENUATION,3.5,Hartalika Teej + Mosquito Season Demand Peak
EV083,EV167,AMPLIFICATION,5.0,Hartalika Teej + Festive Inventory Build-Up
EV086,EV091,AMPLIFICATION,5.0,Festive Home Makeover Pre-Season + Durga Puja
EV086,EV092,AMPLIFICATION,5.0,Festive Home Makeover Pre-Season + Garba / Dandiya Season
EV086,EV095,AMPLIFICATION,5.0,Festive Home Makeover Pre-Season + Mysuru Dasara
EV086,EV096,AMPLIFICATION,5.0,Festive Home Makeover Pre-Season + Dussehra / Vijayadashami
EV086,EV100,AMPLIFICATION,5.0,Festive Home Makeover Pre-Season + Diwali Home-Cleaning Cycle
EV086,EV101,AMPLIFICATION,5.0,Festive Home Makeover Pre-Season + Diwali Gifting Pre-Season
EV086,EV102,AMPLIFICATION,5.0,Festive Home Makeover Pre-Season + Diwali Lighting Pre-Season
EV086,EV103,AMPLIFICATION,5.0,Festive Home Makeover Pre-Season + Karwa Chauth
EV086,EV104,AMPLIFICATION,5.0,Festive Home Makeover Pre-Season + Dhanteras
EV086,EV105,AMPLIFICATION,5.0,Festive Home Makeover Pre-Season + Naraka Chaturdashi
EV086,EV106,AMPLIFICATION,5.0,Festive Home Makeover Pre-Season + Diwali / Lakshmi Puja
EV086,EV107,AMPLIFICATION,5.0,Festive Home Makeover Pre-Season + Govardhan Puja / Annakut
EV086,EV108,AMPLIFICATION,5.0,Festive Home Makeover Pre-Season + Bhai Dooj
EV086,EV111,AMPLIFICATION,5.0,Festive Home Makeover Pre-Season + Chhath Puja
EV086,EV113,AMPLIFICATION,5.0,Festive Home Makeover Pre-Season + Kartika Purnima / Dev Deepawali
EV086,EV115,AMPLIFICATION,4.0,Festive Home Makeover Pre-Season + Wedding Season — Winter Restart
EV086,EV122,AMPLIFICATION,4.5,Festive Home Makeover Pre-Season + Winter Onset — North India
EV086,EV127,AMPLIFICATION,4.0,Festive Home Makeover Pre-Season + Christmas-New Year Travel Peak
EV086,EV131,AMPLIFICATION,4.0,Festive Home Makeover Pre-Season + Winter Wedding Peak
EV086,EV132,AMPLIFICATION,4.0,Festive Home Makeover Pre-Season + Financial Year Planning / Corporate Budget Buying
EV086,EV134,AMPLIFICATION,4.5,Festive Home Makeover Pre-Season + Severe Rain / Flood Risk
EV086,EV135,AMPLIFICATION,4.5,Festive Home Makeover Pre-Season + Monsoon Withdrawal / Post-Monsoon
EV086,EV136,AMPLIFICATION,4.5,Festive Home Makeover Pre-Season + Post-Monsoon Pest/Humidity Cycle
EV086,EV147,AMPLIFICATION,4.0,Festive Home Makeover Pre-Season + College Admissions Cycle
EV086,EV149,AMPLIFICATION,4.0,Festive Home Makeover Pre-Season + Back-to-Work / Post-Vacation Demand
EV086,EV150,AMPLIFICATION,4.0,Festive Home Makeover Pre-Season + Corporate Festive Procurement
EV086,EV151,AMPLIFICATION,4.0,Festive Home Makeover Pre-Season + Post-Festival Restock / Consumption Normalization
EV086,EV160,AMPLIFICATION,5.0,Festive Home Makeover Pre-Season + Bathukamma Pre-Season
EV086,EV161,AMPLIFICATION,5.0,Festive Home Makeover Pre-Season + Hornbill / Northeast Cultural Tourism Season
EV086,EV165,AMPLIFICATION,4.5,Festive Home Makeover Pre-Season + Mosquito Season Demand Peak
EV086,EV166,AMPLIFICATION,4.5,Festive Home Makeover Pre-Season + Rainwear Replacement / Mid-Monsoon Restock
EV086,EV168,AMPLIFICATION,4.0,Festive Home Makeover Pre-Season + Diwali Pre-Stocking for Retailers
EV086,EV169,AMPLIFICATION,4.0,Festive Home Makeover Pre-Season + Wedding Retail Inventory Build-Up — Winter
EV086,EV174,AMPLIFICATION,4.0,Festive Home Makeover Pre-Season + Pre-College / Hostel Setup Season
EV087,EV091,AMPLIFICATION,5.0,Festive Preview Sales + Durga Puja
EV087,EV092,AMPLIFICATION,5.0,Festive Preview Sales + Garba / Dandiya Season
EV087,EV095,AMPLIFICATION,5.0,Festive Preview Sales + Mysuru Dasara
EV087,EV096,AMPLIFICATION,5.0,Festive Preview Sales + Dussehra / Vijayadashami
EV087,EV100,AMPLIFICATION,5.0,Festive Preview Sales + Diwali Home-Cleaning Cycle
EV087,EV101,AMPLIFICATION,5.0,Festive Preview Sales + Diwali Gifting Pre-Season
EV087,EV102,AMPLIFICATION,5.0,Festive Preview Sales + Diwali Lighting Pre-Season
EV087,EV103,AMPLIFICATION,5.0,Festive Preview Sales + Karwa Chauth
EV087,EV104,AMPLIFICATION,5.0,Festive Preview Sales + Dhanteras
EV087,EV105,AMPLIFICATION,5.0,Festive Preview Sales + Naraka Chaturdashi
EV087,EV106,AMPLIFICATION,5.0,Festive Preview Sales + Diwali / Lakshmi Puja
EV087,EV107,AMPLIFICATION,5.0,Festive Preview Sales + Govardhan Puja / Annakut
EV087,EV108,AMPLIFICATION,5.0,Festive Preview Sales + Bhai Dooj
EV087,EV111,AMPLIFICATION,5.0,Festive Preview Sales + Chhath Puja
EV087,EV115,AMPLIFICATION,4.0,Festive Preview Sales + Wedding Season — Winter Restart
EV087,EV122,AMPLIFICATION,4.5,Festive Preview Sales + Winter Onset — North India
EV087,EV131,AMPLIFICATION,4.0,Festive Preview Sales + Winter Wedding Peak
EV087,EV134,AMPLIFICATION,4.5,Festive Preview Sales + Severe Rain / Flood Risk
EV087,EV135,AMPLIFICATION,4.5,Festive Preview Sales + Monsoon Withdrawal / Post-Monsoon
EV087,EV136,AMPLIFICATION,4.5,Festive Preview Sales + Post-Monsoon Pest/Humidity Cycle
EV087,EV147,AMPLIFICATION,4.0,Festive Preview Sales + College Admissions Cycle
EV087,EV149,AMPLIFICATION,4.0,Festive Preview Sales + Back-to-Work / Post-Vacation Demand
EV087,EV150,AMPLIFICATION,4.0,Festive Preview Sales + Corporate Festive Procurement
EV087,EV160,AMPLIFICATION,5.0,Festive Preview Sales + Bathukamma Pre-Season
EV087,EV165,AMPLIFICATION,4.5,Festive Preview Sales + Mosquito Season Demand Peak
EV087,EV166,AMPLIFICATION,4.5,Festive Preview Sales + Rainwear Replacement / Mid-Monsoon Restock
EV087,EV168,AMPLIFICATION,4.0,Festive Preview Sales + Diwali Pre-Stocking for Retailers
EV087,EV169,AMPLIFICATION,4.0,Festive Preview Sales + Wedding Retail Inventory Build-Up — Winter
EV087,EV174,AMPLIFICATION,4.0,Festive Preview Sales + Pre-College / Hostel Setup Season
EV088,EV091,AMPLIFICATION,5.0,Big Billion Days / Major Festive Sale Window + Durga Puja
EV088,EV092,AMPLIFICATION,5.0,Big Billion Days / Major Festive Sale Window + Garba / Dandiya Season
EV088,EV095,AMPLIFICATION,5.0,Big Billion Days / Major Festive Sale Window + Mysuru Dasara
EV088,EV096,AMPLIFICATION,5.0,Big Billion Days / Major Festive Sale Window + Dussehra / Vijayadashami
EV088,EV100,AMPLIFICATION,5.0,Big Billion Days / Major Festive Sale Window + Diwali Home-Cleaning Cycle
EV088,EV101,AMPLIFICATION,5.0,Big Billion Days / Major Festive Sale Window + Diwali Gifting Pre-Season
EV088,EV102,AMPLIFICATION,5.0,Big Billion Days / Major Festive Sale Window + Diwali Lighting Pre-Season
EV088,EV103,AMPLIFICATION,5.0,Big Billion Days / Major Festive Sale Window + Karwa Chauth
EV088,EV104,AMPLIFICATION,5.0,Big Billion Days / Major Festive Sale Window + Dhanteras
EV088,EV105,AMPLIFICATION,5.0,Big Billion Days / Major Festive Sale Window + Naraka Chaturdashi
EV088,EV106,AMPLIFICATION,5.0,Big Billion Days / Major Festive Sale Window + Diwali / Lakshmi Puja
EV088,EV107,AMPLIFICATION,5.0,Big Billion Days / Major Festive Sale Window + Govardhan Puja / Annakut
EV088,EV108,AMPLIFICATION,5.0,Big Billion Days / Major Festive Sale Window + Bhai Dooj
EV088,EV111,AMPLIFICATION,5.0,Big Billion Days / Major Festive Sale Window + Chhath Puja
EV088,EV115,AMPLIFICATION,4.0,Big Billion Days / Major Festive Sale Window + Wedding Season — Winter Restart
EV088,EV122,AMPLIFICATION,4.5,Big Billion Days / Major Festive Sale Window + Winter Onset — North India
EV088,EV131,AMPLIFICATION,4.0,Big Billion Days / Major Festive Sale Window + Winter Wedding Peak
EV088,EV134,AMPLIFICATION,4.5,Big Billion Days / Major Festive Sale Window + Severe Rain / Flood Risk
EV088,EV135,AMPLIFICATION,4.5,Big Billion Days / Major Festive Sale Window + Monsoon Withdrawal / Post-Monsoon
EV088,EV136,AMPLIFICATION,4.5,Big Billion Days / Major Festive Sale Window + Post-Monsoon Pest/Humidity Cycle
EV088,EV150,AMPLIFICATION,4.0,Big Billion Days / Major Festive Sale Window + Corporate Festive Procurement
EV088,EV160,AMPLIFICATION,5.0,Big Billion Days / Major Festive Sale Window + Bathukamma Pre-Season
EV088,EV165,AMPLIFICATION,4.5,Big Billion Days / Major Festive Sale Window + Mosquito Season Demand Peak
EV088,EV168,AMPLIFICATION,4.0,Big Billion Days / Major Festive Sale Window + Diwali Pre-Stocking for Retailers
EV088,EV169,AMPLIFICATION,4.0,Big Billion Days / Major Festive Sale Window + Wedding Retail Inventory Build-Up — Winter
EV088,EV174,AMPLIFICATION,4.0,Big Billion Days / Major Festive Sale Window + Pre-College / Hostel Setup Season
EV089,EV091,AMPLIFICATION,5.0,Great Indian Festival / Major Festive Sale Window + Durga Puja
EV089,EV092,AMPLIFICATION,5.0,Great Indian Festival / Major Festive Sale Window + Garba / Dandiya Season
EV089,EV095,AMPLIFICATION,5.0,Great Indian Festival / Major Festive Sale Window + Mysuru Dasara
EV089,EV096,AMPLIFICATION,5.0,Great Indian Festival / Major Festive Sale Window + Dussehra / Vijayadashami
EV089,EV100,AMPLIFICATION,5.0,Great Indian Festival / Major Festive Sale Window + Diwali Home-Cleaning Cycle
EV089,EV101,AMPLIFICATION,5.0,Great Indian Festival / Major Festive Sale Window + Diwali Gifting Pre-Season
EV089,EV102,AMPLIFICATION,5.0,Great Indian Festival / Major Festive Sale Window + Diwali Lighting Pre-Season
EV089,EV103,AMPLIFICATION,5.0,Great Indian Festival / Major Festive Sale Window + Karwa Chauth
EV089,EV104,AMPLIFICATION,5.0,Great Indian Festival / Major Festive Sale Window + Dhanteras
EV089,EV105,AMPLIFICATION,5.0,Great Indian Festival / Major Festive Sale Window + Naraka Chaturdashi
EV089,EV106,AMPLIFICATION,5.0,Great Indian Festival / Major Festive Sale Window + Diwali / Lakshmi Puja
EV089,EV107,AMPLIFICATION,5.0,Great Indian Festival / Major Festive Sale Window + Govardhan Puja / Annakut
EV089,EV108,AMPLIFICATION,5.0,Great Indian Festival / Major Festive Sale Window + Bhai Dooj
EV089,EV111,AMPLIFICATION,5.0,Great Indian Festival / Major Festive Sale Window + Chhath Puja
EV089,EV115,AMPLIFICATION,4.0,Great Indian Festival / Major Festive Sale Window + Wedding Season — Winter Restart
EV089,EV122,AMPLIFICATION,4.5,Great Indian Festival / Major Festive Sale Window + Winter Onset — North India
EV089,EV131,AMPLIFICATION,4.0,Great Indian Festival / Major Festive Sale Window + Winter Wedding Peak
EV089,EV134,AMPLIFICATION,4.5,Great Indian Festival / Major Festive Sale Window + Severe Rain / Flood Risk
EV089,EV135,AMPLIFICATION,4.5,Great Indian Festival / Major Festive Sale Window + Monsoon Withdrawal / Post-Monsoon
EV089,EV136,AMPLIFICATION,4.5,Great Indian Festival / Major Festive Sale Window + Post-Monsoon Pest/Humidity Cycle
EV089,EV150,AMPLIFICATION,4.0,Great Indian Festival / Major Festive Sale Window + Corporate Festive Procurement
EV089,EV160,AMPLIFICATION,5.0,Great Indian Festival / Major Festive Sale Window + Bathukamma Pre-Season
EV089,EV165,AMPLIFICATION,4.5,Great Indian Festival / Major Festive Sale Window + Mosquito Season Demand Peak
EV089,EV168,AMPLIFICATION,4.0,Great Indian Festival / Major Festive Sale Window + Diwali Pre-Stocking for Retailers
EV089,EV169,AMPLIFICATION,4.0,Great Indian Festival / Major Festive Sale Window + Wedding Retail Inventory Build-Up — Winter
EV089,EV174,AMPLIFICATION,4.0,Great Indian Festival / Major Festive Sale Window + Pre-College / Hostel Setup Season
EV091,EV092,SATURATION,4.0,Durga Puja + Garba / Dandiya Season
EV091,EV095,SATURATION,4.0,Durga Puja + Mysuru Dasara
EV091,EV096,SATURATION,4.0,Durga Puja + Dussehra / Vijayadashami
EV091,EV097,AMPLIFICATION,5.0,Durga Puja + Festive Apparel Peak
EV091,EV098,AMPLIFICATION,5.0,Durga Puja + Festive Jewellery Peak
EV091,EV099,AMPLIFICATION,5.0,Durga Puja + Festive Electronics Pre-Diwali
EV091,EV100,SATURATION,4.0,Durga Puja + Diwali Home-Cleaning Cycle
EV091,EV101,SATURATION,4.0,Durga Puja + Diwali Gifting Pre-Season
EV091,EV102,SATURATION,4.0,Durga Puja + Diwali Lighting Pre-Season
EV091,EV103,SATURATION,4.0,Durga Puja + Karwa Chauth
EV091,EV104,SATURATION,4.0,Durga Puja + Dhanteras
EV091,EV105,SATURATION,4.0,Durga Puja + Naraka Chaturdashi
EV091,EV106,SATURATION,4.0,Durga Puja + Diwali / Lakshmi Puja
EV091,EV107,SATURATION,4.0,Durga Puja + Govardhan Puja / Annakut
EV091,EV108,SATURATION,4.0,Durga Puja + Bhai Dooj
EV091,EV109,AMPLIFICATION,5.0,Durga Puja + Diwali Gifting Peak
EV091,EV110,AMPLIFICATION,5.0,Durga Puja + Diwali Corporate Gifting
EV091,EV111,SATURATION,4.0,Durga Puja + Chhath Puja
EV091,EV114,AMPLIFICATION,5.0,Durga Puja + Children's Day
EV091,EV116,AMPLIFICATION,5.0,Durga Puja + 11.11 Shopping Festival
EV091,EV117,AMPLIFICATION,5.0,Durga Puja + Black Friday
EV091,EV118,AMPLIFICATION,5.0,Durga Puja + Black Friday Consumer Electronics
EV091,EV119,AMPLIFICATION,5.0,Durga Puja + Black Friday Fashion Sales
EV091,EV120,AMPLIFICATION,5.0,Durga Puja + Post-Diwali Clearance
EV091,EV122,ATTENUATION,3.5,Durga Puja + Winter Onset — North India
EV091,EV134,ATTENUATION,3.5,Durga Puja + Severe Rain / Flood Risk
EV091,EV135,ATTENUATION,3.5,Durga Puja + Monsoon Withdrawal / Post-Monsoon
EV091,EV136,ATTENUATION,3.5,Durga Puja + Post-Monsoon Pest/Humidity Cycle
EV091,EV152,AMPLIFICATION,5.0,Durga Puja + Pre-Christmas Home & Party Preparation
EV091,EV160,SATURATION,4.0,Durga Puja + Bathukamma Pre-Season
EV091,EV161,SATURATION,4.0,Durga Puja + Hornbill / Northeast Cultural Tourism Season
EV091,EV165,ATTENUATION,3.5,Durga Puja + Mosquito Season Demand Peak
EV091,EV167,AMPLIFICATION,5.0,Durga Puja + Festive Inventory Build-Up
EV092,EV095,SATURATION,4.0,Garba / Dandiya Season + Mysuru Dasara
EV092,EV096,SATURATION,4.0,Garba / Dandiya Season + Dussehra / Vijayadashami
EV092,EV097,AMPLIFICATION,5.0,Garba / Dandiya Season + Festive Apparel Peak
EV092,EV098,AMPLIFICATION,5.0,Garba / Dandiya Season + Festive Jewellery Peak
EV092,EV099,AMPLIFICATION,5.0,Garba / Dandiya Season + Festive Electronics Pre-Diwali
EV092,EV100,SATURATION,4.0,Garba / Dandiya Season + Diwali Home-Cleaning Cycle
EV092,EV101,SATURATION,4.0,Garba / Dandiya Season + Diwali Gifting Pre-Season
EV092,EV102,SATURATION,4.0,Garba / Dandiya Season + Diwali Lighting Pre-Season
EV092,EV103,SATURATION,4.0,Garba / Dandiya Season + Karwa Chauth
EV092,EV104,SATURATION,4.0,Garba / Dandiya Season + Dhanteras
