PRODUCT_ID,FAMILY_ID,PRODUCT_NAME,BRAND_ID,MANUFACTURER_ID,PRODUCT_TYPE
PRD-02808,FAM-01153,Antiperspirants - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02809,FAM-01154,Feminine hygiene - Standard,Brand X,Manufacturer Direct,Standard
PRD-02810,FAM-01154,Feminine hygiene - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02811,FAM-01155,Intimate hygiene - Standard,Brand X,Manufacturer Direct,Standard
PRD-02812,FAM-01155,Intimate hygiene - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02813,FAM-01156,Hand sanitizers - Standard,Brand X,Manufacturer Direct,Standard
PRD-02814,FAM-01156,Hand sanitizers - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02815,FAM-01157,Wet wipes - Standard,Brand X,Manufacturer Direct,Standard
PRD-02816,FAM-01157,Wet wipes - Standard,Brand Y,Manufacturer Direct,Standard
PRD-02817,FAM-01158,Dog food - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02818,FAM-01158,Dog food - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02819,FAM-01159,Cat food - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02820,FAM-01159,Cat food - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02821,FAM-01160,Bird food - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02822,FAM-01160,Bird food - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02823,FAM-01161,Fish food - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02824,FAM-01161,Fish food - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02825,FAM-01162,Small-animal food - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02826,FAM-01162,Small-animal food - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02827,FAM-01163,Collars - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02828,FAM-01163,Collars - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02829,FAM-01164,Leashes - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02830,FAM-01164,Leashes - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02831,FAM-01165,Harnesses - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02832,FAM-01165,Harnesses - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02833,FAM-01166,Beds - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02834,FAM-01166,Beds - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02835,FAM-01167,Crates - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02836,FAM-01167,Crates - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02837,FAM-01168,Carriers - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02838,FAM-01168,Carriers - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02839,FAM-01169,Bowls - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02840,FAM-01169,Bowls - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02841,FAM-01170,Toys - Action Figures,ToyBrand A,Manufacturer Direct,Action Figures
PRD-02842,FAM-01170,Toys - Action Figures,ToyBrand B,Manufacturer Direct,Action Figures
PRD-02843,FAM-01171,Shampoos - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02844,FAM-01171,Shampoos - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02845,FAM-01172,Brushes - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02846,FAM-01172,Brushes - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02847,FAM-01173,Nail clippers - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02848,FAM-01173,Nail clippers - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02849,FAM-01174,Grooming tools - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02850,FAM-01174,Grooming tools - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02851,FAM-01175,Aquariums - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02852,FAM-01175,Aquariums - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02853,FAM-01176,Cages - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02854,FAM-01176,Cages - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02855,FAM-01177,Bedding - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02856,FAM-01177,Bedding - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02857,FAM-01178,Filters - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02858,FAM-01178,Filters - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02859,FAM-01179,Aquarium equipment - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02860,FAM-01179,Aquarium equipment - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02861,FAM-01180,Pipes - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02862,FAM-01180,Pipes - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02863,FAM-01181,Fittings - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02864,FAM-01181,Fittings - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02865,FAM-01182,Taps - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02866,FAM-01182,Taps - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02867,FAM-01183,Faucets - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02868,FAM-01183,Faucets - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02869,FAM-01184,Shower systems - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02870,FAM-01184,Shower systems - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02871,FAM-01185,Sinks - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02872,FAM-01185,Sinks - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02873,FAM-01186,Toilets - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02874,FAM-01186,Toilets - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02875,FAM-01187,Water tanks - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02876,FAM-01187,Water tanks - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02877,FAM-01188,Valves - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02878,FAM-01188,Valves - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02879,FAM-01189,Hose pipes - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02880,FAM-01189,Hose pipes - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02881,FAM-01190,Sealants - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02882,FAM-01190,Sealants - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02883,FAM-01191,Construction adhesives - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02884,FAM-01191,Construction adhesives - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02885,FAM-01192,Luxury watches - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02886,FAM-01192,Luxury watches - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02887,FAM-01193,Fine jewellery - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02888,FAM-01193,Fine jewellery - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02889,FAM-01194,Premium handbags - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02890,FAM-01194,Premium handbags - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02891,FAM-01195,Designer clothing - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02892,FAM-01195,Designer clothing - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02893,FAM-01196,Premium footwear - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02894,FAM-01196,Premium footwear - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02895,FAM-01197,Fine fragrances - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02896,FAM-01197,Fine fragrances - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02897,FAM-01198,Premium cosmetics - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02898,FAM-01198,Premium cosmetics - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02899,FAM-01199,Luxury gifts - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02900,FAM-01199,Luxury gifts - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02901,FAM-01200,Premium home decor - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02902,FAM-01200,Premium home decor - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02903,FAM-01201,Collectible goods - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02904,FAM-01201,Collectible goods - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02905,FAM-01202,Alcohol - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02906,FAM-01202,Alcohol - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02907,FAM-01203,Tobacco - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02908,FAM-01203,Tobacco - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02909,FAM-01204,Nicotine products - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02910,FAM-01204,Nicotine products - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02911,FAM-01205,Certain chemicals - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02912,FAM-01205,Certain chemicals - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02913,FAM-01206,Certain medicines - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02914,FAM-01206,Certain medicines - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02915,FAM-01207,Medical devices - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02916,FAM-01207,Medical devices - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02917,FAM-01208,Fireworks - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02918,FAM-01208,Fireworks - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02919,FAM-01209,Hazardous products - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02920,FAM-01209,Hazardous products - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02921,FAM-01210,Certain weapons/weapon-related goods - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02922,FAM-01210,Certain weapons/weapon-related goods - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02923,FAM-01211,Age-restricted products - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02924,FAM-01211,Age-restricted products - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02925,FAM-01212,Diyas - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02926,FAM-01212,Diyas - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02927,FAM-01213,Incense - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02928,FAM-01213,Incense - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02929,FAM-01214,Camphor - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02930,FAM-01214,Camphor - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02931,FAM-01215,Pooja items - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02932,FAM-01215,Pooja items - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02933,FAM-01216,Idols - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02934,FAM-01216,Idols - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02935,FAM-01217,Religious books - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02936,FAM-01217,Religious books - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02937,FAM-01218,Prayer accessories - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02938,FAM-01218,Prayer accessories - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02939,FAM-01219,Prayer mats - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02940,FAM-01219,Prayer mats - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02941,FAM-01220,Rosaries - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02942,FAM-01220,Rosaries - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02943,FAM-01221,Decorative religious items - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02944,FAM-01221,Decorative religious items - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02945,FAM-01222,Festival-specific items - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02946,FAM-01222,Festival-specific items - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02947,FAM-01223,Cultural handicrafts - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02948,FAM-01223,Cultural handicrafts - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02949,FAM-01224,Door locks - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02950,FAM-01224,Door locks - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02951,FAM-01225,Padlocks - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02952,FAM-01225,Padlocks - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02953,FAM-01226,Safes - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02954,FAM-01226,Safes - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02955,FAM-01227,Security cameras - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02956,FAM-01227,Security cameras - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02957,FAM-01228,Alarms - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02958,FAM-01228,Alarms - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02959,FAM-01229,Smoke detectors - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02960,FAM-01229,Smoke detectors - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02961,FAM-01230,Carbon monoxide detectors - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02962,FAM-01230,Carbon monoxide detectors - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02963,FAM-01231,Fire extinguishers - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02964,FAM-01231,Fire extinguishers - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02965,FAM-01232,Emergency lights - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02966,FAM-01232,Emergency lights - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02967,FAM-01233,Reflective products - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02968,FAM-01233,Reflective products - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02969,FAM-01234,Personal safety equipment - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02970,FAM-01234,Personal safety equipment - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02971,FAM-01235,Tailoring - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02972,FAM-01235,Tailoring - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02973,FAM-01236,Alterations - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02974,FAM-01236,Alterations - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02975,FAM-01237,Shoe repair - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02976,FAM-01237,Shoe repair - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02977,FAM-01238,Watch repair - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02978,FAM-01238,Watch repair - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02979,FAM-01239,Jewellery repair - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02980,FAM-01239,Jewellery repair - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02981,FAM-01240,Beauty services - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02982,FAM-01240,Beauty services - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02983,FAM-01241,Salon - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02984,FAM-01241,Salon - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02985,FAM-01242,Barber - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02986,FAM-01242,Barber - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02987,FAM-01243,Appliance installation - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02988,FAM-01243,Appliance installation - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02989,FAM-01244,Furniture assembly - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02990,FAM-01244,Furniture assembly - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02991,FAM-01245,Plumbing - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02992,FAM-01245,Plumbing - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02993,FAM-01246,Electrical installation - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02994,FAM-01246,Electrical installation - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02995,FAM-01247,Home delivery - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02996,FAM-01247,Home delivery - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02997,FAM-01248,Home cleaning - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-02998,FAM-01248,Home cleaning - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-02999,FAM-01249,Device setup - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03000,FAM-01249,Device setup - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03001,FAM-01250,Data transfer - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03002,FAM-01250,Data transfer - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03003,FAM-01251,Computer repair - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03004,FAM-01251,Computer repair - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03005,FAM-01252,Phone repair - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03006,FAM-01252,Phone repair - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03007,FAM-01253,Installation - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03008,FAM-01253,Installation - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03009,FAM-01254,Car wash - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03010,FAM-01254,Car wash - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03011,FAM-01255,Detailing - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03012,FAM-01255,Detailing - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03013,FAM-01256,Tire services - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03014,FAM-01256,Tire services - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03015,FAM-01257,Minor maintenance - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03016,FAM-01257,Minor maintenance - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03017,FAM-01258,Food court - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03018,FAM-01258,Food court - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03019,FAM-01259,Restaurants - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03020,FAM-01259,Restaurants - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03021,FAM-01260,Cafés - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03022,FAM-01260,Cafés - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03023,FAM-01261,Bakery café - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03024,FAM-01261,Bakery café - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03025,FAM-01262,Juice bar - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03026,FAM-01262,Juice bar - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03027,FAM-01263,Takeaway - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03028,FAM-01263,Takeaway - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03029,FAM-01264,Sewing machines - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03030,FAM-01264,Sewing machines - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03031,FAM-01265,Needles - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03032,FAM-01265,Needles - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03033,FAM-01266,Thread - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03034,FAM-01266,Thread - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03035,FAM-01267,Buttons - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03036,FAM-01267,Buttons - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03037,FAM-01268,Zippers - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03038,FAM-01268,Zippers - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03039,FAM-01269,Fabric - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03040,FAM-01269,Fabric - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03041,FAM-01270,Lace - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03042,FAM-01270,Lace - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03043,FAM-01271,Ribbons - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03044,FAM-01271,Ribbons - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03045,FAM-01272,Embroidery supplies - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03046,FAM-01272,Embroidery supplies - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03047,FAM-01273,Knitting needles - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03048,FAM-01273,Knitting needles - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03049,FAM-01274,Crochet hooks - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03050,FAM-01274,Crochet hooks - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03051,FAM-01275,Yarn - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03052,FAM-01275,Yarn - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03053,FAM-01276,Textile dyes - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03054,FAM-01276,Textile dyes - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03055,FAM-01277,Mattresses - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03056,FAM-01277,Mattresses - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03057,FAM-01278,Pillows - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03058,FAM-01278,Pillows - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03059,FAM-01279,Orthopedic pillows - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03060,FAM-01279,Orthopedic pillows - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03061,FAM-01280,Sleep masks - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03062,FAM-01280,Sleep masks - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03063,FAM-01281,Weighted blankets - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03064,FAM-01281,Weighted blankets - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03065,FAM-01282,Humidifiers - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03066,FAM-01282,Humidifiers - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03067,FAM-01283,Aromatherapy diffusers - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03068,FAM-01283,Aromatherapy diffusers - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03069,FAM-01284,Essential oils where permitted - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03070,FAM-01284,Essential oils where permitted - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03071,FAM-01285,Relaxation products - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03072,FAM-01285,Relaxation products - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03073,FAM-01286,Massage devices - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-03074,FAM-01286,Massage devices - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-03075,FAM-01287,Smart bulbs - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
PRD-03076,FAM-01287,Smart bulbs - Standard Model,TechBrand Y,Manufacturer Direct,Standard Model
PRD-03077,FAM-01287,Smart bulbs - Compact Model,TechBrand X,Manufacturer Direct,Compact Model
PRD-03078,FAM-01287,Smart bulbs - Compact Model,TechBrand Y,Manufacturer Direct,Compact Model
PRD-03079,FAM-01288,Smart switches - Standard Model,TechBrand X,Manufacturer Direct,Standard Model
