SKU_ID,PRODUCT_ID,SKU_NAME,BASE_UNIT_COST,BASE_RETAIL_PRICE,UNIT_OF_MEASURE,PACK_SIZE,SHELF_LIFE_DAYS,PERISHABILITY_TIER,DEMAND_VOLATILITY,SEASONALITY_PROFILE,WEATHER_SENSITIVITY,FESTIVAL_AFFINITY,PROMOTION_SENSITIVITY,PRICE_ELASTICITY,REGIONAL_AFFINITY
OFF-BUS-00393,PRD-02645,Generic Brand 1 POS rolls (Standard Size),30.5,45.75,Units,Standard Size,365,NON_PERISHABLE,0.285,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00394,PRD-02645,Generic Brand 1 POS rolls (Large Size),22.91,34.37,Kg,Large Size,365,NON_PERISHABLE,0.126,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,NORTH
OFF-BUS-00395,PRD-02646,Generic Brand 2 POS rolls (Standard Size),42.6,63.9,Units,Standard Size,365,NON_PERISHABLE,0.257,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00396,PRD-02646,Generic Brand 2 POS rolls (Large Size),30.43,45.64,Kg,Large Size,365,NON_PERISHABLE,0.136,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00397,PRD-02645,Generic Brand 1 POS rolls (Standard Size),29.95,44.92,Units,Standard Size,365,NON_PERISHABLE,0.296,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00398,PRD-02645,Generic Brand 1 POS rolls (Large Size),34.94,52.41,Kg,Large Size,365,NON_PERISHABLE,0.258,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,EAST
OFF-BUS-00399,PRD-02646,Generic Brand 2 POS rolls (Standard Size),21.91,32.87,Units,Standard Size,365,NON_PERISHABLE,0.11,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00400,PRD-02646,Generic Brand 2 POS rolls (Large Size),27.16,40.74,Kg,Large Size,365,NON_PERISHABLE,0.194,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,NORTH
OFF-BUS-00401,PRD-02645,Generic Brand 1 POS rolls (Standard Size),20.31,30.46,Units,Standard Size,365,NON_PERISHABLE,0.243,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00402,PRD-02645,Generic Brand 1 POS rolls (Large Size),10.98,16.47,Kg,Large Size,365,NON_PERISHABLE,0.253,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,WEST
OFF-BUS-00403,PRD-02646,Generic Brand 2 POS rolls (Standard Size),29.53,44.3,Units,Standard Size,365,NON_PERISHABLE,0.083,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00404,PRD-02646,Generic Brand 2 POS rolls (Large Size),17.65,26.47,Kg,Large Size,365,NON_PERISHABLE,0.274,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00405,PRD-02645,Generic Brand 1 POS rolls (Standard Size),33.1,49.65,Units,Standard Size,365,NON_PERISHABLE,0.289,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00406,PRD-02645,Generic Brand 1 POS rolls (Large Size),15.11,22.66,Kg,Large Size,365,NON_PERISHABLE,0.13,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,NORTH
OFF-BUS-00407,PRD-02646,Generic Brand 2 POS rolls (Standard Size),26.82,40.23,Units,Standard Size,365,NON_PERISHABLE,0.256,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00408,PRD-02646,Generic Brand 2 POS rolls (Large Size),39.09,58.64,Kg,Large Size,365,NON_PERISHABLE,0.104,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,WEST
OFF-BUS-00409,PRD-02645,Generic Brand 1 POS rolls (Standard Size),40.66,60.99,Units,Standard Size,365,NON_PERISHABLE,0.084,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,EAST
OFF-BUS-00410,PRD-02645,Generic Brand 1 POS rolls (Large Size),24.57,36.86,Kg,Large Size,365,NON_PERISHABLE,0.242,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,EAST
OFF-BUS-00411,PRD-02646,Generic Brand 2 POS rolls (Standard Size),16.83,25.24,Units,Standard Size,365,NON_PERISHABLE,0.277,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,EAST
OFF-BUS-00412,PRD-02646,Generic Brand 2 POS rolls (Large Size),48.21,72.31,Kg,Large Size,365,NON_PERISHABLE,0.173,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,WEST
OFF-BUS-00413,PRD-02645,Generic Brand 1 POS rolls (Standard Size),18.99,28.48,Units,Standard Size,365,NON_PERISHABLE,0.314,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00414,PRD-02645,Generic Brand 1 POS rolls (Large Size),27.78,41.67,Kg,Large Size,365,NON_PERISHABLE,0.158,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,WEST
OFF-BUS-00415,PRD-02646,Generic Brand 2 POS rolls (Standard Size),34.06,51.09,Units,Standard Size,365,NON_PERISHABLE,0.116,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,EAST
OFF-BUS-00416,PRD-02646,Generic Brand 2 POS rolls (Large Size),15.24,22.86,Kg,Large Size,365,NON_PERISHABLE,0.284,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00417,PRD-02647,Generic Brand 1 Receipt paper (Standard Size),27.96,41.94,Units,Standard Size,365,NON_PERISHABLE,0.093,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,WEST
OFF-BUS-00418,PRD-02647,Generic Brand 1 Receipt paper (Large Size),13.0,19.5,Kg,Large Size,365,NON_PERISHABLE,0.169,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00419,PRD-02648,Generic Brand 2 Receipt paper (Standard Size),49.25,73.88,Units,Standard Size,365,NON_PERISHABLE,0.155,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,SOUTH
OFF-BUS-00420,PRD-02648,Generic Brand 2 Receipt paper (Large Size),20.96,31.44,Kg,Large Size,365,NON_PERISHABLE,0.293,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,WEST
OFF-BUS-00421,PRD-02647,Generic Brand 1 Receipt paper (Standard Size),14.33,21.5,Units,Standard Size,365,NON_PERISHABLE,0.246,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,EAST
OFF-BUS-00422,PRD-02647,Generic Brand 1 Receipt paper (Large Size),21.79,32.69,Kg,Large Size,365,NON_PERISHABLE,0.099,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,SOUTH
OFF-BUS-00423,PRD-02648,Generic Brand 2 Receipt paper (Standard Size),43.37,65.05,Units,Standard Size,365,NON_PERISHABLE,0.182,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,NORTH
OFF-BUS-00424,PRD-02648,Generic Brand 2 Receipt paper (Large Size),47.35,71.03,Kg,Large Size,365,NON_PERISHABLE,0.29,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,SOUTH
OFF-BUS-00425,PRD-02647,Generic Brand 1 Receipt paper (Standard Size),41.1,61.65,Units,Standard Size,365,NON_PERISHABLE,0.27,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00426,PRD-02647,Generic Brand 1 Receipt paper (Large Size),26.49,39.73,Kg,Large Size,365,NON_PERISHABLE,0.194,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00427,PRD-02648,Generic Brand 2 Receipt paper (Standard Size),35.89,53.84,Units,Standard Size,365,NON_PERISHABLE,0.269,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,SOUTH
OFF-BUS-00428,PRD-02648,Generic Brand 2 Receipt paper (Large Size),19.02,28.53,Kg,Large Size,365,NON_PERISHABLE,0.246,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,EAST
OFF-BUS-00429,PRD-02647,Generic Brand 1 Receipt paper (Standard Size),39.52,59.28,Units,Standard Size,365,NON_PERISHABLE,0.095,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00430,PRD-02647,Generic Brand 1 Receipt paper (Large Size),48.29,72.44,Kg,Large Size,365,NON_PERISHABLE,0.084,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,EAST
OFF-BUS-00431,PRD-02648,Generic Brand 2 Receipt paper (Standard Size),33.0,49.5,Units,Standard Size,365,NON_PERISHABLE,0.306,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00432,PRD-02648,Generic Brand 2 Receipt paper (Large Size),17.12,25.68,Kg,Large Size,365,NON_PERISHABLE,0.179,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,NORTH
OFF-BUS-00433,PRD-02647,Generic Brand 1 Receipt paper (Standard Size),49.79,74.69,Units,Standard Size,365,NON_PERISHABLE,0.18,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00434,PRD-02647,Generic Brand 1 Receipt paper (Large Size),16.37,24.55,Kg,Large Size,365,NON_PERISHABLE,0.143,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00435,PRD-02648,Generic Brand 2 Receipt paper (Standard Size),25.94,38.91,Units,Standard Size,365,NON_PERISHABLE,0.235,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00436,PRD-02648,Generic Brand 2 Receipt paper (Large Size),17.6,26.4,Kg,Large Size,365,NON_PERISHABLE,0.086,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,WEST
OFF-BUS-00437,PRD-02647,Generic Brand 1 Receipt paper (Standard Size),46.45,69.68,Units,Standard Size,365,NON_PERISHABLE,0.306,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00438,PRD-02647,Generic Brand 1 Receipt paper (Large Size),46.3,69.45,Kg,Large Size,365,NON_PERISHABLE,0.133,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,WEST
OFF-BUS-00439,PRD-02648,Generic Brand 2 Receipt paper (Standard Size),35.21,52.81,Units,Standard Size,365,NON_PERISHABLE,0.089,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00440,PRD-02648,Generic Brand 2 Receipt paper (Large Size),33.59,50.39,Kg,Large Size,365,NON_PERISHABLE,0.097,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,EAST
OFF-BUS-00441,PRD-02647,Generic Brand 1 Receipt paper (Standard Size),39.79,59.69,Units,Standard Size,365,NON_PERISHABLE,0.146,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,WEST
OFF-BUS-00442,PRD-02647,Generic Brand 1 Receipt paper (Large Size),37.55,56.32,Kg,Large Size,365,NON_PERISHABLE,0.115,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00443,PRD-02648,Generic Brand 2 Receipt paper (Standard Size),40.44,60.66,Units,Standard Size,365,NON_PERISHABLE,0.292,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,SOUTH
OFF-BUS-00444,PRD-02648,Generic Brand 2 Receipt paper (Large Size),38.04,57.06,Kg,Large Size,365,NON_PERISHABLE,0.166,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,SOUTH
OFF-BUS-00445,PRD-02647,Generic Brand 1 Receipt paper (Standard Size),48.92,73.38,Units,Standard Size,365,NON_PERISHABLE,0.217,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,NORTH
OFF-BUS-00446,PRD-02647,Generic Brand 1 Receipt paper (Large Size),39.54,59.31,Kg,Large Size,365,NON_PERISHABLE,0.138,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00447,PRD-02648,Generic Brand 2 Receipt paper (Standard Size),36.72,55.08,Units,Standard Size,365,NON_PERISHABLE,0.117,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00448,PRD-02648,Generic Brand 2 Receipt paper (Large Size),49.5,74.25,Kg,Large Size,365,NON_PERISHABLE,0.223,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00449,PRD-02649,Generic Brand 1 Barcode labels (Standard Size),10.21,15.32,Units,Standard Size,365,NON_PERISHABLE,0.282,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,WEST
OFF-BUS-00450,PRD-02649,Generic Brand 1 Barcode labels (Large Size),22.09,33.13,Kg,Large Size,365,NON_PERISHABLE,0.141,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,EAST
OFF-BUS-00451,PRD-02650,Generic Brand 2 Barcode labels (Standard Size),44.49,66.73,Units,Standard Size,365,NON_PERISHABLE,0.293,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00452,PRD-02650,Generic Brand 2 Barcode labels (Large Size),34.42,51.63,Kg,Large Size,365,NON_PERISHABLE,0.136,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00453,PRD-02649,Generic Brand 1 Barcode labels (Standard Size),49.36,74.04,Units,Standard Size,365,NON_PERISHABLE,0.091,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,EAST
OFF-BUS-00454,PRD-02649,Generic Brand 1 Barcode labels (Large Size),27.38,41.07,Kg,Large Size,365,NON_PERISHABLE,0.306,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00455,PRD-02650,Generic Brand 2 Barcode labels (Standard Size),12.58,18.87,Units,Standard Size,365,NON_PERISHABLE,0.082,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,NORTH
OFF-BUS-00456,PRD-02650,Generic Brand 2 Barcode labels (Large Size),37.06,55.59,Kg,Large Size,365,NON_PERISHABLE,0.173,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00457,PRD-02649,Generic Brand 1 Barcode labels (Standard Size),40.82,61.23,Units,Standard Size,365,NON_PERISHABLE,0.126,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00458,PRD-02649,Generic Brand 1 Barcode labels (Large Size),30.24,45.36,Kg,Large Size,365,NON_PERISHABLE,0.26,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,WEST
OFF-BUS-00459,PRD-02650,Generic Brand 2 Barcode labels (Standard Size),11.32,16.98,Units,Standard Size,365,NON_PERISHABLE,0.232,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00460,PRD-02650,Generic Brand 2 Barcode labels (Large Size),38.82,58.23,Kg,Large Size,365,NON_PERISHABLE,0.104,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,NORTH
OFF-BUS-00461,PRD-02649,Generic Brand 1 Barcode labels (Standard Size),25.72,38.58,Units,Standard Size,365,NON_PERISHABLE,0.128,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,WEST
OFF-BUS-00462,PRD-02649,Generic Brand 1 Barcode labels (Large Size),41.66,62.49,Kg,Large Size,365,NON_PERISHABLE,0.132,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,NORTH
OFF-BUS-00463,PRD-02650,Generic Brand 2 Barcode labels (Standard Size),15.0,22.5,Units,Standard Size,365,NON_PERISHABLE,0.145,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00464,PRD-02650,Generic Brand 2 Barcode labels (Large Size),43.42,65.13,Kg,Large Size,365,NON_PERISHABLE,0.246,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00465,PRD-02649,Generic Brand 1 Barcode labels (Standard Size),42.28,63.42,Units,Standard Size,365,NON_PERISHABLE,0.109,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,SOUTH
OFF-BUS-00466,PRD-02649,Generic Brand 1 Barcode labels (Large Size),46.1,69.15,Kg,Large Size,365,NON_PERISHABLE,0.295,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,SOUTH
OFF-BUS-00467,PRD-02650,Generic Brand 2 Barcode labels (Standard Size),11.3,16.95,Units,Standard Size,365,NON_PERISHABLE,0.161,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00468,PRD-02650,Generic Brand 2 Barcode labels (Large Size),30.26,45.39,Kg,Large Size,365,NON_PERISHABLE,0.301,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,SOUTH
OFF-BUS-00469,PRD-02649,Generic Brand 1 Barcode labels (Standard Size),40.62,60.93,Units,Standard Size,365,NON_PERISHABLE,0.238,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00470,PRD-02649,Generic Brand 1 Barcode labels (Large Size),13.9,20.85,Kg,Large Size,365,NON_PERISHABLE,0.212,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,SOUTH
OFF-BUS-00471,PRD-02650,Generic Brand 2 Barcode labels (Standard Size),18.48,27.72,Units,Standard Size,365,NON_PERISHABLE,0.198,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,SOUTH
OFF-BUS-00472,PRD-02650,Generic Brand 2 Barcode labels (Large Size),39.13,58.7,Kg,Large Size,365,NON_PERISHABLE,0.28,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00473,PRD-02649,Generic Brand 1 Barcode labels (Standard Size),37.02,55.53,Units,Standard Size,365,NON_PERISHABLE,0.081,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,NORTH
OFF-BUS-00474,PRD-02649,Generic Brand 1 Barcode labels (Large Size),17.5,26.25,Kg,Large Size,365,NON_PERISHABLE,0.139,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,WEST
OFF-BUS-00475,PRD-02650,Generic Brand 2 Barcode labels (Standard Size),34.51,51.77,Units,Standard Size,365,NON_PERISHABLE,0.198,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,NORTH
OFF-BUS-00476,PRD-02650,Generic Brand 2 Barcode labels (Large Size),14.58,21.87,Kg,Large Size,365,NON_PERISHABLE,0.233,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00477,PRD-02649,Generic Brand 1 Barcode labels (Standard Size),49.5,74.25,Units,Standard Size,365,NON_PERISHABLE,0.288,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,SOUTH
OFF-BUS-00478,PRD-02649,Generic Brand 1 Barcode labels (Large Size),44.03,66.05,Kg,Large Size,365,NON_PERISHABLE,0.22,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00479,PRD-02650,Generic Brand 2 Barcode labels (Standard Size),20.11,30.16,Units,Standard Size,365,NON_PERISHABLE,0.311,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,SOUTH
OFF-BUS-00480,PRD-02650,Generic Brand 2 Barcode labels (Large Size),13.22,19.83,Kg,Large Size,365,NON_PERISHABLE,0.161,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,SOUTH
OFF-BUS-00481,PRD-02651,Generic Brand 1 Storage containers (Standard Size),31.51,47.27,Units,Standard Size,365,NON_PERISHABLE,0.096,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00482,PRD-02651,Generic Brand 1 Storage containers (Large Size),41.08,61.62,Kg,Large Size,365,NON_PERISHABLE,0.211,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00483,PRD-02652,Generic Brand 2 Storage containers (Standard Size),43.42,65.13,Units,Standard Size,365,NON_PERISHABLE,0.209,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00484,PRD-02652,Generic Brand 2 Storage containers (Large Size),11.18,16.77,Kg,Large Size,365,NON_PERISHABLE,0.088,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00485,PRD-02651,Generic Brand 1 Storage containers (Standard Size),23.67,35.51,Units,Standard Size,365,NON_PERISHABLE,0.203,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00486,PRD-02651,Generic Brand 1 Storage containers (Large Size),15.28,22.92,Kg,Large Size,365,NON_PERISHABLE,0.217,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,SOUTH
OFF-BUS-00487,PRD-02652,Generic Brand 2 Storage containers (Standard Size),27.54,41.31,Units,Standard Size,365,NON_PERISHABLE,0.294,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,EAST
OFF-BUS-00488,PRD-02652,Generic Brand 2 Storage containers (Large Size),25.6,38.4,Kg,Large Size,365,NON_PERISHABLE,0.244,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00489,PRD-02651,Generic Brand 1 Storage containers (Standard Size),25.0,37.5,Units,Standard Size,365,NON_PERISHABLE,0.226,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00490,PRD-02651,Generic Brand 1 Storage containers (Large Size),48.25,72.38,Kg,Large Size,365,NON_PERISHABLE,0.3,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00491,PRD-02652,Generic Brand 2 Storage containers (Standard Size),43.35,65.03,Units,Standard Size,365,NON_PERISHABLE,0.282,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00492,PRD-02652,Generic Brand 2 Storage containers (Large Size),20.33,30.49,Kg,Large Size,365,NON_PERISHABLE,0.199,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00493,PRD-02651,Generic Brand 1 Storage containers (Standard Size),29.12,43.68,Units,Standard Size,365,NON_PERISHABLE,0.236,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,NORTH
OFF-BUS-00494,PRD-02651,Generic Brand 1 Storage containers (Large Size),43.04,64.56,Kg,Large Size,365,NON_PERISHABLE,0.228,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00495,PRD-02652,Generic Brand 2 Storage containers (Standard Size),12.3,18.45,Units,Standard Size,365,NON_PERISHABLE,0.142,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00496,PRD-02652,Generic Brand 2 Storage containers (Large Size),36.94,55.41,Kg,Large Size,365,NON_PERISHABLE,0.308,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00497,PRD-02651,Generic Brand 1 Storage containers (Standard Size),36.82,55.23,Units,Standard Size,365,NON_PERISHABLE,0.212,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00498,PRD-02651,Generic Brand 1 Storage containers (Large Size),12.58,18.87,Kg,Large Size,365,NON_PERISHABLE,0.098,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00499,PRD-02652,Generic Brand 2 Storage containers (Standard Size),40.78,61.17,Units,Standard Size,365,NON_PERISHABLE,0.299,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,WEST
OFF-BUS-00500,PRD-02652,Generic Brand 2 Storage containers (Large Size),31.66,47.49,Kg,Large Size,365,NON_PERISHABLE,0.138,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00501,PRD-02651,Generic Brand 1 Storage containers (Standard Size),29.61,44.41,Units,Standard Size,365,NON_PERISHABLE,0.213,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00502,PRD-02651,Generic Brand 1 Storage containers (Large Size),44.21,66.31,Kg,Large Size,365,NON_PERISHABLE,0.169,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,NORTH
OFF-BUS-00503,PRD-02652,Generic Brand 2 Storage containers (Standard Size),35.86,53.79,Units,Standard Size,365,NON_PERISHABLE,0.19,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00504,PRD-02652,Generic Brand 2 Storage containers (Large Size),42.2,63.3,Kg,Large Size,365,NON_PERISHABLE,0.163,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,SOUTH
OFF-BUS-00505,PRD-02651,Generic Brand 1 Storage containers (Standard Size),39.57,59.36,Units,Standard Size,365,NON_PERISHABLE,0.147,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,SOUTH
OFF-BUS-00506,PRD-02651,Generic Brand 1 Storage containers (Large Size),29.14,43.71,Kg,Large Size,365,NON_PERISHABLE,0.254,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00507,PRD-02652,Generic Brand 2 Storage containers (Standard Size),19.34,29.01,Units,Standard Size,365,NON_PERISHABLE,0.319,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00508,PRD-02652,Generic Brand 2 Storage containers (Large Size),49.17,73.75,Kg,Large Size,365,NON_PERISHABLE,0.205,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,NORTH
OFF-BUS-00509,PRD-02651,Generic Brand 1 Storage containers (Standard Size),15.07,22.61,Units,Standard Size,365,NON_PERISHABLE,0.295,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,EAST
OFF-BUS-00510,PRD-02651,Generic Brand 1 Storage containers (Large Size),20.44,30.66,Kg,Large Size,365,NON_PERISHABLE,0.284,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
OFF-BUS-00511,PRD-02652,Generic Brand 2 Storage containers (Standard Size),49.77,74.66,Units,Standard Size,365,NON_PERISHABLE,0.205,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,WEST
OFF-BUS-00512,PRD-02652,Generic Brand 2 Storage containers (Large Size),34.88,52.32,Kg,Large Size,365,NON_PERISHABLE,0.172,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,NORTH
PAC-SHI-00001,PRD-02653,Generic Brand 1 Corrugated boxes (Standard Size),18.09,27.13,Units,Standard Size,365,NON_PERISHABLE,0.304,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,WEST
PAC-SHI-00002,PRD-02653,Generic Brand 1 Corrugated boxes (Large Size),16.32,24.48,Kg,Large Size,365,NON_PERISHABLE,0.117,YEAR_ROUND,LOW,MEDIUM,MEDIUM,-1.0,PAN_INDIA
