Customer_ID,Loyalty_Tier,Region
CUST-03550,Silver,West
CUST-03551,None,South
CUST-03552,None,South
CUST-03553,None,North
CUST-03554,Silver,South
CUST-03555,None,South
CUST-03556,Silver,West
CUST-03557,None,West
CUST-03558,None,South
CUST-03559,Gold,South
CUST-03560,None,West
CUST-03561,Gold,East
CUST-03562,Gold,South
CUST-03563,None,East
CUST-03564,None,East
CUST-03565,None,West
CUST-03566,None,West
CUST-03567,None,East
CUST-03568,Gold,South
CUST-03569,Silver,West
CUST-03570,None,North
CUST-03571,None,West
CUST-03572,None,South
CUST-03573,None,North
CUST-03574,Gold,South
CUST-03575,None,South
CUST-03576,None,North
CUST-03577,None,South
CUST-03578,Silver,West
CUST-03579,None,West
CUST-03580,None,West
CUST-03581,None,West
CUST-03582,Gold,West
CUST-03583,None,North
CUST-03584,Silver,East
CUST-03585,Silver,East
CUST-03586,None,South
CUST-03587,Silver,South
CUST-03588,None,North
CUST-03589,None,South
CUST-03590,None,East
CUST-03591,Silver,South
CUST-03592,Silver,South
CUST-03593,None,North
CUST-03594,None,South
CUST-03595,None,West
CUST-03596,None,West
CUST-03597,None,West
CUST-03598,Silver,South
CUST-03599,Silver,East
CUST-03600,None,East
CUST-03601,None,West
CUST-03602,None,West
CUST-03603,None,North
CUST-03604,Gold,East
CUST-03605,Gold,East
CUST-03606,None,West
CUST-03607,Silver,South
CUST-03608,Silver,South
CUST-03609,Silver,South
CUST-03610,None,South
CUST-03611,None,East
CUST-03612,None,South
CUST-03613,None,East
CUST-03614,Silver,East
CUST-03615,Gold,West
CUST-03616,Silver,South
CUST-03617,Silver,North
CUST-03618,Gold,West
CUST-03619,Silver,South
CUST-03620,Silver,South
CUST-03621,None,South
CUST-03622,Silver,East
CUST-03623,None,West
CUST-03624,None,West
CUST-03625,None,West
CUST-03626,Silver,East
CUST-03627,Silver,South
CUST-03628,Silver,East
CUST-03629,Gold,East
CUST-03630,None,North
CUST-03631,None,South
CUST-03632,None,South
CUST-03633,None,East
CUST-03634,None,West
CUST-03635,Silver,South
CUST-03636,Silver,North
CUST-03637,None,South
CUST-03638,None,West
CUST-03639,None,West
CUST-03640,Silver,South
CUST-03641,Silver,North
CUST-03642,None,East
CUST-03643,None,West
CUST-03644,Silver,South
CUST-03645,Silver,West
CUST-03646,Silver,South
CUST-03647,None,West
CUST-03648,None,North
CUST-03649,None,South
CUST-03650,Silver,South
CUST-03651,None,East
CUST-03652,None,North
CUST-03653,None,West
CUST-03654,Gold,West
CUST-03655,None,North
CUST-03656,None,South
CUST-03657,None,South
CUST-03658,None,North
CUST-03659,None,North
CUST-03660,Silver,East
CUST-03661,None,West
CUST-03662,Gold,East
CUST-03663,None,North
CUST-03664,None,North
CUST-03665,Silver,South
CUST-03666,None,South
CUST-03667,Silver,West
CUST-03668,Silver,North
CUST-03669,Gold,East
CUST-03670,None,East
CUST-03671,None,East
CUST-03672,None,North
CUST-03673,Silver,East
CUST-03674,None,West
CUST-03675,Silver,North
CUST-03676,None,South
CUST-03677,Gold,East
CUST-03678,None,West
CUST-03679,None,South
CUST-03680,None,East
CUST-03681,Silver,West
CUST-03682,Silver,South
CUST-03683,Gold,North
CUST-03684,None,East
CUST-03685,None,East
CUST-03686,Silver,North
CUST-03687,None,South
CUST-03688,Silver,East
CUST-03689,None,North
CUST-03690,None,South
CUST-03691,None,South
CUST-03692,Gold,West
CUST-03693,Silver,South
CUST-03694,Silver,East
CUST-03695,None,West
CUST-03696,Gold,East
CUST-03697,None,East
CUST-03698,Silver,North
CUST-03699,Gold,North
CUST-03700,Gold,North
CUST-03701,Silver,South
CUST-03702,Silver,North
CUST-03703,None,North
CUST-03704,None,East
CUST-03705,None,East
CUST-03706,None,North
CUST-03707,None,West
CUST-03708,None,East
CUST-03709,None,North
CUST-03710,Silver,West
CUST-03711,None,West
CUST-03712,None,South
CUST-03713,None,North
CUST-03714,Silver,West
CUST-03715,None,West
CUST-03716,None,West
CUST-03717,None,West
CUST-03718,None,East
CUST-03719,None,West
CUST-03720,None,West
CUST-03721,Silver,West
CUST-03722,None,West
CUST-03723,Silver,East
CUST-03724,None,West
CUST-03725,None,East
CUST-03726,None,South
CUST-03727,None,North
CUST-03728,None,West
CUST-03729,None,East
CUST-03730,None,North
CUST-03731,Silver,West
CUST-03732,Silver,East
CUST-03733,None,West
CUST-03734,Gold,South
CUST-03735,None,North
CUST-03736,None,South
CUST-03737,None,West
CUST-03738,Silver,North
CUST-03739,None,South
CUST-03740,None,South
CUST-03741,Gold,North
CUST-03742,None,North
CUST-03743,None,West
CUST-03744,Silver,West
CUST-03745,None,North
CUST-03746,Gold,West
CUST-03747,Gold,North
CUST-03748,None,West
CUST-03749,None,North
CUST-03750,None,South
CUST-03751,Gold,East
CUST-03752,None,West
CUST-03753,Silver,South
CUST-03754,None,West
CUST-03755,None,South
CUST-03756,None,North
CUST-03757,None,East
CUST-03758,None,West
CUST-03759,None,North
CUST-03760,None,West
CUST-03761,Silver,West
CUST-03762,None,West
CUST-03763,Silver,North
CUST-03764,None,North
CUST-03765,Silver,South
CUST-03766,None,North
CUST-03767,Gold,North
CUST-03768,Silver,East
CUST-03769,None,East
CUST-03770,Silver,South
CUST-03771,None,East
CUST-03772,None,North
CUST-03773,None,East
CUST-03774,None,North
CUST-03775,None,South
CUST-03776,None,East
CUST-03777,None,North
CUST-03778,Silver,South
CUST-03779,Silver,North
CUST-03780,None,West
CUST-03781,Silver,South
CUST-03782,None,West
CUST-03783,Silver,East
CUST-03784,Silver,North
CUST-03785,None,North
CUST-03786,None,West
CUST-03787,None,East
CUST-03788,None,South
CUST-03789,Silver,South
CUST-03790,None,North
CUST-03791,Silver,West
CUST-03792,Silver,West
CUST-03793,Silver,South
CUST-03794,Silver,North
CUST-03795,Silver,North
CUST-03796,Gold,South
CUST-03797,Silver,North
CUST-03798,Silver,West
CUST-03799,None,East
CUST-03800,None,West
CUST-03801,Silver,South
CUST-03802,Silver,South
CUST-03803,Gold,South
CUST-03804,None,South
CUST-03805,None,North
CUST-03806,None,East
CUST-03807,None,East
CUST-03808,Silver,West
CUST-03809,Gold,West
CUST-03810,None,West
CUST-03811,Silver,North
CUST-03812,None,East
CUST-03813,Silver,South
CUST-03814,None,North
CUST-03815,None,West
CUST-03816,None,East
CUST-03817,None,East
CUST-03818,None,West
CUST-03819,None,East
CUST-03820,Silver,South
CUST-03821,Gold,South
CUST-03822,Gold,North
CUST-03823,Gold,North
CUST-03824,None,West
CUST-03825,None,West
CUST-03826,None,North
CUST-03827,Gold,North
CUST-03828,None,East
CUST-03829,None,North
CUST-03830,None,North
CUST-03831,None,South
CUST-03832,None,South
CUST-03833,Silver,South
CUST-03834,None,South
CUST-03835,None,West
CUST-03836,Silver,East
CUST-03837,None,West
CUST-03838,None,South
CUST-03839,Silver,West
CUST-03840,None,West
CUST-03841,None,South
CUST-03842,None,North
CUST-03843,Gold,South
CUST-03844,None,North
CUST-03845,None,West
CUST-03846,Silver,North
CUST-03847,None,South
CUST-03848,None,South
CUST-03849,None,West
CUST-03850,Silver,North
CUST-03851,None,West
CUST-03852,None,South
CUST-03853,Silver,South
CUST-03854,Silver,South
CUST-03855,None,East
CUST-03856,Gold,South
CUST-03857,Gold,North
CUST-03858,None,North
CUST-03859,None,North
CUST-03860,Silver,West
CUST-03861,Silver,East
CUST-03862,None,South
CUST-03863,None,East
CUST-03864,Silver,West
CUST-03865,None,North
CUST-03866,Silver,West
CUST-03867,None,West
CUST-03868,None,South
CUST-03869,Silver,South
CUST-03870,None,South
CUST-03871,Gold,North
CUST-03872,None,South
CUST-03873,None,East
CUST-03874,Gold,East
CUST-03875,Silver,North
CUST-03876,None,West
CUST-03877,None,North
CUST-03878,Gold,North
CUST-03879,None,North
CUST-03880,None,South
CUST-03881,None,West
CUST-03882,None,East
CUST-03883,None,South
CUST-03884,None,South
CUST-03885,None,South
CUST-03886,None,West
CUST-03887,None,South
CUST-03888,Silver,North
CUST-03889,Silver,East
CUST-03890,None,South
CUST-03891,None,West
CUST-03892,Silver,East
CUST-03893,None,East
CUST-03894,None,East
CUST-03895,None,North
CUST-03896,None,East
CUST-03897,None,East
CUST-03898,None,North
CUST-03899,Gold,South
CUST-03900,None,North
CUST-03901,Silver,North
CUST-03902,Silver,South
CUST-03903,None,East
CUST-03904,None,East
CUST-03905,None,South
CUST-03906,None,East
CUST-03907,None,South
CUST-03908,Silver,North
CUST-03909,Silver,East
CUST-03910,None,South
CUST-03911,Silver,South
CUST-03912,Silver,North
CUST-03913,None,North
CUST-03914,None,South
CUST-03915,Silver,West
CUST-03916,None,South
CUST-03917,None,South
CUST-03918,None,West
CUST-03919,None,East
CUST-03920,Silver,West
CUST-03921,None,South
CUST-03922,None,North
CUST-03923,None,West
CUST-03924,Silver,North
CUST-03925,Silver,South
CUST-03926,Silver,South
CUST-03927,Silver,West
CUST-03928,None,West
CUST-03929,None,South
CUST-03930,None,North
CUST-03931,None,North
CUST-03932,None,North
CUST-03933,None,East
CUST-03934,None,North
CUST-03935,Silver,East
CUST-03936,Gold,West
CUST-03937,Gold,South
CUST-03938,Silver,North
CUST-03939,Silver,North
CUST-03940,Gold,East
CUST-03941,Gold,East
CUST-03942,None,East
CUST-03943,None,South
CUST-03944,None,North
CUST-03945,None,West
CUST-03946,None,West
CUST-03947,Silver,South
CUST-03948,Silver,West
CUST-03949,None,East
CUST-03950,Silver,West
CUST-03951,Gold,South
CUST-03952,Gold,West
CUST-03953,None,South
CUST-03954,Silver,North
CUST-03955,None,South
CUST-03956,Silver,North
CUST-03957,None,North
CUST-03958,None,West
CUST-03959,None,South
CUST-03960,None,North
CUST-03961,None,South
CUST-03962,Silver,East
CUST-03963,None,North
CUST-03964,Silver,East
CUST-03965,None,West
CUST-03966,None,South
CUST-03967,None,West
CUST-03968,None,North
CUST-03969,None,West
CUST-03970,None,East
CUST-03971,None,North
CUST-03972,None,West
CUST-03973,Silver,North
CUST-03974,Silver,West
CUST-03975,None,South
CUST-03976,None,North
CUST-03977,None,West
CUST-03978,Silver,South
CUST-03979,None,South
CUST-03980,None,North
CUST-03981,None,North
CUST-03982,None,West
CUST-03983,None,East
CUST-03984,None,North
CUST-03985,None,North
CUST-03986,None,North
CUST-03987,None,East
CUST-03988,None,North
CUST-03989,None,North
CUST-03990,Silver,West
CUST-03991,Gold,West
CUST-03992,None,East
CUST-03993,Silver,West
CUST-03994,Silver,North
CUST-03995,None,South
CUST-03996,None,East
CUST-03997,None,South
CUST-03998,Silver,East
CUST-03999,None,East
CUST-04000,None,South
CUST-04001,Silver,East
CUST-04002,Silver,West
CUST-04003,Silver,North
CUST-04004,None,East
CUST-04005,None,North
CUST-04006,Gold,East
CUST-04007,Silver,South
CUST-04008,None,North
CUST-04009,None,East
CUST-04010,None,North
CUST-04011,None,South
CUST-04012,None,South
CUST-04013,None,East
CUST-04014,Gold,North
CUST-04015,None,West
CUST-04016,None,West
CUST-04017,Silver,West
CUST-04018,Silver,North
CUST-04019,Silver,South
CUST-04020,None,North
CUST-04021,None,East
CUST-04022,None,West
CUST-04023,None,West
CUST-04024,Silver,South
CUST-04025,None,West
CUST-04026,None,North
CUST-04027,None,West
CUST-04028,None,North
CUST-04029,Silver,North
CUST-04030,None,North
CUST-04031,None,South
CUST-04032,None,North
CUST-04033,Silver,East
CUST-04034,Gold,North
CUST-04035,None,North
CUST-04036,Silver,South
CUST-04037,Gold,East
CUST-04038,None,North
CUST-04039,Gold,West
CUST-04040,None,North
CUST-04041,Silver,North
CUST-04042,None,West
CUST-04043,Silver,East
CUST-04044,Silver,South
CUST-04045,Silver,North
CUST-04046,Silver,East
CUST-04047,None,North
CUST-04048,None,North
CUST-04049,None,West
CUST-04050,Silver,North
CUST-04051,Silver,South
CUST-04052,None,South
CUST-04053,Gold,South
CUST-04054,None,East
CUST-04055,Silver,South
CUST-04056,None,North
CUST-04057,None,East
CUST-04058,None,East
CUST-04059,None,East
CUST-04060,None,West
CUST-04061,Silver,North
CUST-04062,None,East
CUST-04063,None,East
CUST-04064,None,South
CUST-04065,Silver,South
CUST-04066,None,South
CUST-04067,None,East
CUST-04068,None,West
CUST-04069,None,East
CUST-04070,Silver,South
CUST-04071,None,West
CUST-04072,Gold,South
CUST-04073,None,East
CUST-04074,Silver,East
CUST-04075,None,East
CUST-04076,Gold,North
CUST-04077,Gold,South
CUST-04078,None,South
CUST-04079,Silver,West
CUST-04080,Gold,East
CUST-04081,None,North
CUST-04082,None,North
CUST-04083,Silver,East
CUST-04084,Silver,North
CUST-04085,Silver,South
CUST-04086,None,East
CUST-04087,None,West
CUST-04088,None,East
CUST-04089,None,West
CUST-04090,None,West
CUST-04091,None,North
CUST-04092,None,East
CUST-04093,Gold,East
CUST-04094,None,East
CUST-04095,Silver,East
CUST-04096,None,South
CUST-04097,Silver,East
CUST-04098,Silver,South
CUST-04099,None,West
CUST-04100,None,South
CUST-04101,Silver,North
CUST-04102,Silver,West
CUST-04103,None,South
CUST-04104,None,West
CUST-04105,None,East
CUST-04106,None,East
CUST-04107,None,North
CUST-04108,None,East
CUST-04109,None,North
CUST-04110,Gold,South
CUST-04111,None,East
CUST-04112,None,South
CUST-04113,Silver,North
CUST-04114,None,East
CUST-04115,None,West
CUST-04116,None,West
CUST-04117,None,South
CUST-04118,None,North
CUST-04119,None,West
CUST-04120,None,South
CUST-04121,None,West
CUST-04122,None,South
CUST-04123,Silver,North
CUST-04124,None,North
CUST-04125,Silver,West
CUST-04126,None,North
CUST-04127,Silver,East
CUST-04128,Silver,West
CUST-04129,Silver,South
CUST-04130,Silver,West
CUST-04131,Silver,West
CUST-04132,Gold,West
CUST-04133,None,West
CUST-04134,None,North
CUST-04135,Silver,South
CUST-04136,Gold,East
CUST-04137,None,East
CUST-04138,None,North
CUST-04139,None,North
CUST-04140,None,North
CUST-04141,Silver,West
CUST-04142,None,South
CUST-04143,None,East
CUST-04144,None,East
CUST-04145,Silver,West
CUST-04146,None,South
CUST-04147,None,North
CUST-04148,Gold,South
CUST-04149,Gold,North
CUST-04150,None,West
CUST-04151,None,West
CUST-04152,Silver,North
CUST-04153,Silver,North
CUST-04154,None,East
CUST-04155,Silver,South
CUST-04156,None,South
CUST-04157,Gold,West
CUST-04158,None,West
CUST-04159,None,East
CUST-04160,None,South
CUST-04161,None,South
CUST-04162,Silver,South
CUST-04163,None,North
CUST-04164,None,East
CUST-04165,Silver,South
CUST-04166,None,East
CUST-04167,None,North
CUST-04168,None,West
CUST-04169,None,North
CUST-04170,None,West
CUST-04171,None,West
CUST-04172,Gold,West
CUST-04173,None,East
CUST-04174,Gold,South
CUST-04175,Silver,South
CUST-04176,None,East
CUST-04177,Silver,West
CUST-04178,Gold,West
CUST-04179,None,South
CUST-04180,Silver,South
CUST-04181,None,West
CUST-04182,None,West
CUST-04183,None,South
CUST-04184,None,East
CUST-04185,Silver,South
CUST-04186,None,East
CUST-04187,None,East
CUST-04188,None,South
CUST-04189,None,West
CUST-04190,None,South
CUST-04191,None,West
CUST-04192,None,North
CUST-04193,None,North
CUST-04194,None,West
CUST-04195,Silver,West
CUST-04196,Silver,South
CUST-04197,None,South
CUST-04198,Silver,South
CUST-04199,Gold,West
CUST-04200,Silver,East
CUST-04201,None,South
CUST-04202,Silver,East
CUST-04203,Silver,South
CUST-04204,None,North
CUST-04205,None,West
CUST-04206,Silver,South
CUST-04207,None,East
CUST-04208,None,West
CUST-04209,Gold,North
CUST-04210,None,East
CUST-04211,None,West
CUST-04212,Silver,North
CUST-04213,None,West
CUST-04214,None,North
CUST-04215,Silver,East
CUST-04216,None,East
CUST-04217,Gold,South
CUST-04218,None,North
CUST-04219,None,East
CUST-04220,None,South
CUST-04221,None,West
CUST-04222,None,East
CUST-04223,Silver,East
CUST-04224,Silver,East
CUST-04225,None,West
CUST-04226,Silver,East
CUST-04227,None,West
CUST-04228,None,West
CUST-04229,None,South
CUST-04230,None,South
CUST-04231,None,West
CUST-04232,None,West
CUST-04233,None,North
CUST-04234,None,North
CUST-04235,Silver,North
CUST-04236,Silver,North
CUST-04237,None,East
CUST-04238,None,North
CUST-04239,None,South
CUST-04240,None,North
CUST-04241,Silver,East
CUST-04242,None,North
CUST-04243,None,South
CUST-04244,Silver,North
CUST-04245,None,South
CUST-04246,Silver,North
CUST-04247,None,North
CUST-04248,Silver,North
CUST-04249,None,West
CUST-04250,Silver,East
CUST-04251,Silver,North
CUST-04252,None,North
CUST-04253,Silver,North
CUST-04254,None,South
CUST-04255,None,North
CUST-04256,None,North
CUST-04257,None,East
CUST-04258,None,South
CUST-04259,Gold,South
CUST-04260,None,West
CUST-04261,None,West
CUST-04262,None,West
CUST-04263,Silver,East
CUST-04264,Gold,South
CUST-04265,None,North
CUST-04266,Gold,North
CUST-04267,None,West
CUST-04268,None,South
CUST-04269,Silver,East
CUST-04270,None,South
CUST-04271,None,West
CUST-04272,None,North
CUST-04273,None,West
CUST-04274,Silver,East
CUST-04275,None,North
CUST-04276,None,North
CUST-04277,None,North
CUST-04278,Silver,South
CUST-04279,None,North
CUST-04280,None,South
CUST-04281,Gold,South
CUST-04282,None,East
CUST-04283,Gold,East
CUST-04284,Silver,South
CUST-04285,None,East
CUST-04286,Gold,South
CUST-04287,None,South
CUST-04288,None,North
CUST-04289,Silver,North
CUST-04290,Silver,South
CUST-04291,None,West
CUST-04292,None,East
CUST-04293,Silver,East
CUST-04294,None,North
CUST-04295,Silver,West
CUST-04296,Silver,South
CUST-04297,Silver,North
CUST-04298,None,West
CUST-04299,None,East
CUST-04300,None,South
CUST-04301,None,West
CUST-04302,None,West
CUST-04303,Gold,North
CUST-04304,None,North
CUST-04305,None,South
CUST-04306,None,North
CUST-04307,Silver,South
CUST-04308,Silver,East
CUST-04309,None,South
CUST-04310,Silver,East
CUST-04311,Silver,South
CUST-04312,None,South
CUST-04313,None,West
CUST-04314,None,East
CUST-04315,Silver,East
CUST-04316,Silver,East
CUST-04317,None,East
CUST-04318,None,West
CUST-04319,None,West
CUST-04320,Gold,West
CUST-04321,None,East
CUST-04322,None,North
CUST-04323,None,North
CUST-04324,Silver,North
CUST-04325,None,West
CUST-04326,None,East
CUST-04327,None,West
CUST-04328,None,West
CUST-04329,Silver,West
CUST-04330,None,West
CUST-04331,None,East
CUST-04332,None,South
CUST-04333,None,East
CUST-04334,None,South
CUST-04335,Silver,East
CUST-04336,None,West
CUST-04337,Gold,West
CUST-04338,None,East
CUST-04339,Gold,West
CUST-04340,Silver,West
CUST-04341,Gold,North
CUST-04342,Silver,East
CUST-04343,None,South
CUST-04344,Silver,South
CUST-04345,Silver,West
CUST-04346,Silver,West
CUST-04347,None,West
CUST-04348,Silver,North
CUST-04349,Silver,West
CUST-04350,Silver,West
CUST-04351,None,North
CUST-04352,None,North
CUST-04353,None,East
CUST-04354,Gold,North
CUST-04355,Silver,North
CUST-04356,Silver,South
CUST-04357,Silver,South
CUST-04358,Silver,North
CUST-04359,Silver,West
CUST-04360,Silver,West
CUST-04361,Gold,North
CUST-04362,Silver,South
CUST-04363,None,North
CUST-04364,None,North
CUST-04365,Silver,West
CUST-04366,None,West
CUST-04367,None,South
CUST-04368,Silver,West
CUST-04369,Gold,West
CUST-04370,None,East
CUST-04371,None,West
CUST-04372,None,South
CUST-04373,Silver,West
CUST-04374,Silver,South
CUST-04375,None,North
CUST-04376,Silver,East
CUST-04377,None,North
CUST-04378,Gold,North
CUST-04379,None,North
CUST-04380,None,East
CUST-04381,Silver,West
CUST-04382,None,West
CUST-04383,None,West
CUST-04384,Gold,East
CUST-04385,None,South
CUST-04386,None,North
CUST-04387,None,East
CUST-04388,Silver,East
CUST-04389,Gold,North
CUST-04390,None,North
CUST-04391,Silver,East
CUST-04392,Silver,East
CUST-04393,None,South
CUST-04394,None,East
CUST-04395,Gold,West
CUST-04396,None,North
CUST-04397,None,North
CUST-04398,None,East
CUST-04399,None,East
CUST-04400,Silver,South
CUST-04401,Silver,East
CUST-04402,None,South
CUST-04403,None,North
CUST-04404,None,East
CUST-04405,Silver,South
CUST-04406,Silver,North
CUST-04407,Silver,East
CUST-04408,Silver,West
CUST-04409,Silver,South
CUST-04410,None,East
CUST-04411,Silver,West
CUST-04412,Silver,North
CUST-04413,Silver,South
CUST-04414,None,East
CUST-04415,Silver,South
CUST-04416,Silver,South
CUST-04417,Silver,South
CUST-04418,Silver,South
CUST-04419,None,South
CUST-04420,None,West
CUST-04421,Silver,North
CUST-04422,None,South
CUST-04423,None,North
CUST-04424,None,West
CUST-04425,None,South
CUST-04426,None,South
CUST-04427,Silver,East
CUST-04428,None,South
CUST-04429,Silver,South
CUST-04430,Silver,South
CUST-04431,Gold,North
CUST-04432,None,North
CUST-04433,None,North
CUST-04434,Silver,East
CUST-04435,None,North
CUST-04436,None,North
CUST-04437,Gold,East
CUST-04438,None,East
CUST-04439,Silver,East
CUST-04440,None,South
CUST-04441,Silver,North
CUST-04442,Gold,South
CUST-04443,None,South
CUST-04444,None,West
CUST-04445,Silver,West
CUST-04446,None,South
CUST-04447,None,South
CUST-04448,Silver,North
CUST-04449,None,South
CUST-04450,None,West
CUST-04451,None,West
CUST-04452,None,West
CUST-04453,None,North
CUST-04454,None,South
CUST-04455,Silver,South
CUST-04456,None,East
CUST-04457,None,North
CUST-04458,Silver,North
CUST-04459,Silver,East
CUST-04460,None,South
CUST-04461,None,East
CUST-04462,None,North
CUST-04463,None,East
CUST-04464,Gold,West
CUST-04465,None,East
CUST-04466,Gold,South
CUST-04467,None,South
CUST-04468,None,East
CUST-04469,None,West
CUST-04470,None,North
CUST-04471,None,West
CUST-04472,None,North
CUST-04473,None,North
CUST-04474,Silver,East
CUST-04475,Silver,East
CUST-04476,Silver,West
CUST-04477,Silver,South
CUST-04478,None,South
CUST-04479,None,West
CUST-04480,Gold,West
CUST-04481,None,North
CUST-04482,None,South
CUST-04483,None,North
CUST-04484,Silver,North
CUST-04485,None,North
CUST-04486,None,North
CUST-04487,None,North
CUST-04488,None,South
CUST-04489,None,South
CUST-04490,None,East
CUST-04491,Gold,North
CUST-04492,None,West
CUST-04493,Silver,East
CUST-04494,None,East
CUST-04495,None,West
CUST-04496,None,West
CUST-04497,None,South
CUST-04498,Silver,East
CUST-04499,None,West
CUST-04500,None,South
CUST-04501,Silver,South
CUST-04502,None,East
CUST-04503,None,East
CUST-04504,None,West
CUST-04505,Gold,West
CUST-04506,None,East
CUST-04507,None,South
CUST-04508,None,West
CUST-04509,None,West
CUST-04510,None,North
CUST-04511,None,East
CUST-04512,Silver,West
CUST-04513,Silver,North
CUST-04514,Gold,West
CUST-04515,Silver,East
CUST-04516,None,North
CUST-04517,Silver,North
CUST-04518,None,East
CUST-04519,None,West
CUST-04520,Silver,East
CUST-04521,None,East
CUST-04522,Silver,South
CUST-04523,Silver,South
CUST-04524,Silver,South
CUST-04525,None,South
CUST-04526,Silver,North
CUST-04527,Gold,West
CUST-04528,Silver,East
CUST-04529,None,West
CUST-04530,Gold,South
CUST-04531,None,North
CUST-04532,None,North
CUST-04533,None,East
CUST-04534,Silver,North
CUST-04535,Silver,South
CUST-04536,Gold,East
CUST-04537,None,North
CUST-04538,Silver,West
CUST-04539,None,East
CUST-04540,Gold,West
CUST-04541,Silver,North
CUST-04542,Silver,North
CUST-04543,Gold,West
CUST-04544,None,West
CUST-04545,None,North
CUST-04546,None,West
CUST-04547,None,North
CUST-04548,Silver,West
CUST-04549,None,South
CUST-04550,None,East
CUST-04551,Silver,North
CUST-04552,None,West
CUST-04553,Silver,North
CUST-04554,None,West
CUST-04555,None,East
CUST-04556,Silver,South
CUST-04557,Silver,East
CUST-04558,None,East
CUST-04559,None,West
CUST-04560,None,South
CUST-04561,None,North
CUST-04562,Silver,South
CUST-04563,None,East
CUST-04564,Silver,East
CUST-04565,Silver,North
CUST-04566,Silver,West
CUST-04567,None,North
CUST-04568,Silver,West
CUST-04569,None,North
CUST-04570,Silver,East
CUST-04571,Silver,North
CUST-04572,None,West
CUST-04573,None,West
CUST-04574,None,North
CUST-04575,None,South
CUST-04576,Gold,North
CUST-04577,Silver,West
CUST-04578,Silver,North
CUST-04579,Silver,South
CUST-04580,Gold,West
CUST-04581,None,East
CUST-04582,None,East
CUST-04583,None,North
CUST-04584,None,North
CUST-04585,Silver,West
CUST-04586,Silver,North
CUST-04587,None,East
CUST-04588,None,East
CUST-04589,None,North
CUST-04590,None,North
CUST-04591,None,North
CUST-04592,None,North
CUST-04593,Gold,North
CUST-04594,None,South
CUST-04595,None,East
CUST-04596,None,East
CUST-04597,None,East
CUST-04598,None,East
CUST-04599,Silver,North
CUST-04600,Gold,South
CUST-04601,Silver,North
CUST-04602,Gold,East
CUST-04603,None,West
CUST-04604,Silver,West
CUST-04605,None,West
CUST-04606,None,East
CUST-04607,None,West
CUST-04608,Silver,West
CUST-04609,None,East
CUST-04610,None,West
CUST-04611,None,South
CUST-04612,Silver,North
CUST-04613,Silver,East
CUST-04614,Gold,East
CUST-04615,None,West
CUST-04616,None,North
CUST-04617,Silver,North
CUST-04618,None,South
CUST-04619,None,North
CUST-04620,None,North
CUST-04621,Silver,North
CUST-04622,Silver,West
CUST-04623,None,East
CUST-04624,Silver,East
CUST-04625,None,South
CUST-04626,Gold,East
CUST-04627,None,West
CUST-04628,Silver,North
CUST-04629,None,East
CUST-04630,None,South
CUST-04631,None,West
CUST-04632,None,West
CUST-04633,Gold,South
CUST-04634,None,East
CUST-04635,None,East
CUST-04636,Gold,West
CUST-04637,None,East
CUST-04638,None,North
CUST-04639,Gold,East
CUST-04640,Gold,West
CUST-04641,Silver,South
CUST-04642,Gold,West
CUST-04643,Silver,East
CUST-04644,None,West
CUST-04645,None,East
CUST-04646,None,North
CUST-04647,Silver,South
CUST-04648,None,West
CUST-04649,Silver,North
CUST-04650,None,East
CUST-04651,None,South
CUST-04652,None,East
CUST-04653,Silver,South
CUST-04654,None,South
CUST-04655,Gold,West
CUST-04656,Gold,West
CUST-04657,Silver,East
CUST-04658,None,North
CUST-04659,Silver,North
CUST-04660,None,West
CUST-04661,None,West
CUST-04662,None,North
CUST-04663,None,South
CUST-04664,None,North
CUST-04665,None,West
CUST-04666,None,North
CUST-04667,None,North
CUST-04668,Silver,South
CUST-04669,None,North
CUST-04670,None,West
CUST-04671,Silver,North
CUST-04672,None,North
CUST-04673,None,North
CUST-04674,None,North
CUST-04675,Silver,East
CUST-04676,Silver,West
CUST-04677,None,East
CUST-04678,None,North
CUST-04679,None,South
CUST-04680,Silver,West
CUST-04681,Gold,South
CUST-04682,Silver,South
CUST-04683,None,South
CUST-04684,None,South
CUST-04685,None,East
CUST-04686,None,South
CUST-04687,None,South
CUST-04688,None,East
CUST-04689,None,West
CUST-04690,None,West
CUST-04691,None,East
CUST-04692,None,East
CUST-04693,None,South
CUST-04694,None,West
CUST-04695,Silver,West
CUST-04696,None,East
CUST-04697,Silver,East
CUST-04698,None,East
CUST-04699,Silver,West
CUST-04700,Silver,West
CUST-04701,None,West
CUST-04702,None,South
CUST-04703,None,East
CUST-04704,Silver,East
CUST-04705,None,East
CUST-04706,Silver,East
CUST-04707,None,South
CUST-04708,Silver,East
CUST-04709,Silver,West
CUST-04710,None,West
CUST-04711,Silver,South
CUST-04712,None,West
CUST-04713,None,East
CUST-04714,Silver,West
CUST-04715,None,East
CUST-04716,None,North
CUST-04717,Silver,North
CUST-04718,None,South
CUST-04719,Silver,South
CUST-04720,None,South
CUST-04721,None,South
CUST-04722,None,East
CUST-04723,None,East
CUST-04724,None,East
CUST-04725,Silver,West
CUST-04726,None,East
CUST-04727,None,North
CUST-04728,None,South
CUST-04729,Gold,West
CUST-04730,None,South
CUST-04731,None,East
CUST-04732,None,South
CUST-04733,None,South
CUST-04734,Silver,South
CUST-04735,None,East
